entity_name,entity_type,mentions,source_count,lng,lat,town,match_source,match_id
官山礼拜堂,B2 宗教建筑类,3,2,113.003022,22.952411,西樵镇,poi_contain,
紫洞,D2 镇街圩市空间,3,3,112.996401,23.037992,狮山镇,poi_contain,B0FFK7JRA1
西樵官山,D2 镇街圩市空间,3,3,112.981622,22.947637,西樵镇,poi_contain,B0FFKJY45E
松塘,B6 古村落与聚落遗产类,3,2,112.907173,22.992616,nan,anchor_contain,ANC_0022
罗浮,D1 山川水系空间,3,2,113.183454,23.108146,大沥镇,poi_contain,B0FFFVEG1W
伯奇公园,D4 传承场所与活动场地,3,1,113.188089,23.142504,大沥镇,poi_exact,B02F507H5G
遇仙桥,B1 古建筑类,3,3,112.961218,22.935844,西樵镇,poi_exact,B0FFG26ZL6
瑞塔,B2 宗教建筑类,3,3,113.182558,23.036301,桂城街道,poi_contain,B0FFJ82H3K
百步云梯,D1 山川水系空间,3,3,112.981144,22.937175,nan,anchor_contain,ANC_0039
观音泉,D1 山川水系空间,3,2,113.102966,23.178232,大沥镇,poi_exact,B0FFG05XTO
石头村,B6 古村落与聚落遗产类,3,3,112.984446,23.206096,狮山镇,poi_contain,B02F50V7IM
虎头岗,D1 山川水系空间,3,2,113.098305,23.253962,大沥镇,poi_contain,B0FFJK3KUF
河村,B6 古村落与聚落遗产类,3,3,113.160251,23.18028,里水镇,poi_contain,B0H6FH2JRM
南海迎宾馆,D4 传承场所与活动场地,3,1,113.144687,23.029646,桂城街道,poi_contain,B0FFFYPDFT
东村,B6 古村落与聚落遗产类,3,2,113.187096,23.091625,大沥镇,poi_contain,B0FFH3Y6YC
南海区,D2 镇街圩市空间,3,3,112.920141,23.108405,狮山镇,poi_contain,B0H6OHR7P9
聚龙村,B6 古村落与聚落遗产类,3,2,113.19128,23.08707,里水镇,poi_contain,B0FFL4QFH0
大祠堂,B1 古建筑类,3,3,112.971448,23.000445,丹灶镇,poi_contain,B0K6P5VS8T
烟桥古村,B6 古村落与聚落遗产类,3,1,112.959574,22.872088,九江镇,poi_exact,B0FFJYGJTV
广州南海中学,B3 纪念性建筑与名人故居类,3,3,112.999948,22.942728,西樵镇,poi_contain,B02F508QXL
福建,D1 山川水系空间,3,2,112.984316,23.175809,狮山镇,poi_contain,B0FFGWPQOP
康氏宗祠,B1 古建筑类,3,2,112.899272,23.022925,丹灶镇,poi_exact,B0FFGAMA7N
西城,B6 古村落与聚落遗产类,3,1,113.114788,23.21332,里水镇,poi_contain,B0FFI1Q8KL
如楼,B3 纪念性建筑与名人故居类,3,2,112.899119,23.023151,丹灶镇,poi_contain,B0FFGA9S7L
杭州,D2 镇街圩市空间,3,2,113.102708,23.188752,大沥镇,poi_contain,B0HBF9YGLN
邱氏书院,B1 古建筑类,3,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
里水八角亭,B1 古建筑类,3,2,113.17601,23.109877,大沥镇,poi_contain,B0FFL72ZEO
皇仁书院,B3 纪念性建筑与名人故居类,3,3,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
三江,D2 镇街圩市空间,3,3,113.174695,23.248154,里水镇,poi_contain,B0FFMD65ID
大同堡,D2 镇街圩市空间,3,2,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
广州羊城书院,B1 古建筑类,3,3,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
纪念碑,B3 纪念性建筑与名人故居类,3,2,112.987922,22.940443,西樵镇,poi_contain,
南海九江中学,D4 传承场所与活动场地,3,2,113.020957,22.836677,九江镇,poi_exact,B02F500E9F
山西,D2 镇街圩市空间,3,1,113.011561,22.914119,西樵镇,poi_contain,B0FFKUMGM2
孔氏宗祠,B1 古建筑类,3,1,113.124705,23.157129,里水镇,poi_exact,B0FFL9QBS2
清泉课室,B1 古建筑类,3,2,113.160158,23.057926,桂城街道,poi_contain,B0FFH41FQO
斋堂,B2 宗教建筑类,3,2,112.971816,22.939635,西樵镇,poi_contain,B0FFLALW5J
象岗岭,D1 山川水系空间,3,1,113.005763,22.829408,丹灶镇,poi_contain,B0FFHJ46AE
观音阁,B2 宗教建筑类,2,1,112.971706,22.942486,西樵镇,poi_exact,B0G0PKA6GA
财神庙,B2 宗教建筑类,2,2,113.126972,23.09602,大沥镇,poi_exact,B0FFFEOUOF
主帅庙,B2 宗教建筑类,2,2,113.225629,23.001807,桂城街道,poi_exact,B0FFL104TI
探花桥,B1 古建筑类,2,2,113.0,22.85,nan,anchor_exact,ANC_0074
白沙桥,B1 古建筑类,2,2,113.07642,23.220917,大沥镇,poi_exact,B0FFGQ5ANJ
大宗祠,B1 古建筑类,2,2,113.172828,23.132034,大沥镇,poi_contain,B0FFJDKGH8
洗砚池,B5 石刻碑记类,2,2,112.960009,22.935083,西樵镇,poi_exact,B0FFHHCO3H
华帝庙,B2 宗教建筑类,2,2,112.892404,23.072355,狮山镇,poi_exact,B0FFM8RI2U
沙湾,D2 镇街圩市空间,2,2,113.205427,23.144346,里水镇,poi_contain,B0FFM0QUJF
福德祠,B1 古建筑类,2,2,113.139763,23.232225,里水镇,poi_exact,B0FFH47A6W
三门,B1 古建筑类,2,1,113.149308,23.038698,桂城街道,poi_contain,B0FFHH8HW0
六村,B6 古村落与聚落遗产类,2,2,113.168059,23.089409,大沥镇,poi_contain,B0H14SSLRM
黄公祠,B1 古建筑类,2,2,113.156813,23.119746,里水镇,poi_contain,B0J09CUPI2
湾溪书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
八角亭,B1 古建筑类,2,2,113.17601,23.109877,大沥镇,poi_exact,B0FFL72ZEO
长江,D1 山川水系空间,2,2,113.21611,23.027393,桂城街道,poi_contain,B0FFLL608L
杨氏大宗祠,B1 古建筑类,2,2,112.902931,23.131969,狮山镇,poi_exact,B0FFMDQM0K
石刻,B5 石刻碑记类,2,2,112.987448,22.935296,西樵镇,poi_contain,
乐安里,D3 历史街区与传统片区,2,2,113.08266,23.153467,大沥镇,poi_contain,B0FFJ0DKVH
两湖书院,B1 古建筑类,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
重庆,D2 镇街圩市空间,2,2,113.070137,23.226928,狮山镇,poi_contain,B0FFLLR4UU
广东,D1 山川水系空间,2,2,113.071842,23.225701,大沥镇,poi_contain,B0FFIL8GGN
桂林,D2 镇街圩市空间,2,2,113.198743,23.14082,大沥镇,poi_contain,B0G0HHIASV
南水村,B6 古村落与聚落遗产类,2,1,112.955985,22.870267,西樵镇,poi_contain,B0LGHCO34S
佛山大学,D4 传承场所与活动场地,2,2,113.050394,23.136252,狮山镇,poi_contain,B0JBLAT9EK
张楼书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
新龙村,B6 古村落与聚落遗产类,2,2,113.001695,22.85474,九江镇,poi_contain,B0LAA7O6ON
山紫,D3 历史街区与传统片区,2,1,112.976037,22.91698,nan,anchor_contain,ANC_0035
奇石窑,B4 古遗址与生产遗存类,2,1,112.984607,23.061082,狮山镇,poi_contain,B0LBL7N0BO
兴贤,B6 古村落与聚落遗产类,2,2,113.072143,23.130649,大沥镇,poi_contain,B0FFM3V93I
怀集,D2 镇街圩市空间,2,2,112.998552,23.085099,狮山镇,poi_contain,B02F5045O3
大基尾,D3 历史街区与传统片区,2,1,113.153613,23.088132,大沥镇,poi_contain,B02F507B1N
七堡书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
莲峰书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
会馆,B1 古建筑类,2,2,113.142573,23.031358,桂城街道,poi_contain,B0G2ZRHHSR
西海,D2 镇街圩市空间,2,2,113.102382,23.122155,大沥镇,poi_contain,B02F50WJ0V
西医书院,B3 纪念性建筑与名人故居类,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
古榕,D1 山川水系空间,2,2,113.184834,23.11592,大沥镇,poi_contain,B0I34HG3YG
文化宫,D4 传承场所与活动场地,2,1,112.977254,22.96216,丹灶镇,poi_contain,B0HRGK8EIJ
文化楼,D4 传承场所与活动场地,2,2,112.953332,22.964269,丹灶镇,poi_exact,B0H1V7SH8O
文化站,D4 传承场所与活动场地,2,1,113.202702,23.032467,桂城街道,poi_contain,B02F5079X4
革命烈士纪念碑,B3 纪念性建筑与名人故居类,2,2,113.129563,23.117522,大沥镇,poi_contain,
中共南三花工委旧址,B3 纪念性建筑与名人故居类,2,1,113.141342,23.191706,里水镇,poi_exact,B0FFJ5JXOQ
北涌亭,B1 古建筑类,2,1,113.161251,23.197642,里水镇,poi_exact,B0FFFPQ5JD
大沥文化站,D4 传承场所与活动场地,2,1,113.117182,23.114631,大沥镇,poi_contain,B0GRTUGQ96
崔氏大宗祠,B1 古建筑类,2,1,113.024448,22.917257,九江镇,poi_exact,B0FFGAT354
桂城城市广场,D3 历史街区与传统片区,2,1,113.151038,23.036574,桂城街道,poi_contain,B0FFK2IM7Q
兴言书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
南海平洲,D2 镇街圩市空间,2,1,113.067521,23.176728,桂城街道,poi_contain,B0G2UL5U63
南海图书馆,D4 传承场所与活动场地,2,1,113.235613,22.992987,桂城街道,poi_contain,B0M61LKE5K
桂城中学,D4 传承场所与活动场地,2,2,113.187282,23.025462,桂城街道,poi_exact,B02F508G5C
金沙,D2 镇街圩市空间,2,2,113.200164,23.142893,里水镇,poi_contain,B0LR5SA82L
黄洞村,B6 古村落与聚落遗产类,2,2,113.010694,23.162466,狮山镇,poi_contain,B0FFH4ALOE
滴水岩遗址,B4 古遗址与生产遗存类,2,1,112.966649,22.927681,西樵镇,poi_contain,B0HBKXUTS0
李子长墓,B3 纪念性建筑与名人故居类,2,2,112.96759,22.925007,西樵镇,poi_exact,B0FFG25K1Q
李卓峰墓,B3 纪念性建筑与名人故居类,2,2,113.017187,22.825344,nan,anchor_exact,ANC_0080
龙津,D1 山川水系空间,2,2,113.129834,23.103087,里水镇,poi_exact,B0FFGBESH8
大同灶岗贝丘遗址,B4 古遗址与生产遗存类,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
民乐小学,B1 古建筑类,2,1,112.949555,22.962116,西樵镇,poi_contain,B0G3UZ0TPW
宝峰胜处,B5 石刻碑记类,2,2,112.96925,22.920164,西樵镇,poi_exact,B0FFG293P5
朝山,D2 镇街圩市空间,2,1,112.976092,22.887074,西樵镇,poi_contain,BV10255183
七星,D2 镇街圩市空间,2,1,112.987725,22.891075,西樵镇,poi_contain,B0L37KKTHT
大同城区,D2 镇街圩市空间,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
黄氏宗祠,B1 古建筑类,2,2,113.105668,23.206358,大沥镇,poi_exact,B0FFIR3WFQ
坑边村,B6 古村落与聚落遗产类,2,1,113.186833,23.02569,桂城街道,poi_contain,B0FFGGPZB4
张氏宗祠,B1 古建筑类,2,1,113.130883,23.296558,里水镇,poi_exact,B0LGTXZ0Y2
陆氏宗祠,B1 古建筑类,2,1,112.939885,23.110232,狮山镇,poi_exact,B0FFK8EFMU
三多村,B6 古村落与聚落遗产类,2,1,112.979347,22.975133,西樵镇,poi_contain,B0FFK15OHM
荷涌村,B6 古村落与聚落遗产类,2,1,112.983461,22.967184,丹灶镇,poi_contain,B0LGTBWT1K
麦氏宗祠,B1 古建筑类,2,1,112.989832,22.896595,丹灶镇,poi_exact,B0LG0L6MPA
岭西,B6 古村落与聚落遗产类,2,1,112.945098,22.929248,西樵镇,poi_contain,B0H2HRJDON
福地村,B6 古村落与聚落遗产类,2,1,112.970495,22.938953,西樵镇,poi_contain,
敦伦村,B6 古村落与聚落遗产类,2,1,112.949855,22.960498,丹灶镇,poi_contain,
樵丹路,D3 历史街区与传统片区,2,1,112.955082,22.951949,西樵镇,poi_contain,B0FFFAA5MS
书院岗,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
霍氏宗祠,B1 古建筑类,2,2,112.930983,22.991846,丹灶镇,poi_exact,B0LAP7F790
刘氏大宗祠,B1 古建筑类,2,2,113.074893,23.225188,狮山镇,poi_exact,B0FFI45F68
北刻文化楼,B1 古建筑类,2,1,112.953332,22.964269,丹灶镇,poi_contain,B0H1V7SH8O
麦村,B6 古村落与聚落遗产类,2,1,112.918606,22.906172,西樵镇,poi_contain,B0HG2U058Y
九江烟南村,B6 古村落与聚落遗产类,2,1,112.964397,22.875803,九江镇,poi_contain,
田心村,B6 古村落与聚落遗产类,2,1,113.097885,23.150796,大沥镇,poi_contain,B0HAJY6VDT
南村,B6 古村落与聚落遗产类,2,2,113.092972,23.200746,狮山镇,poi_contain,B0KBX7L8SD
儒溪,D2 镇街圩市空间,2,1,112.951841,22.909156,西樵镇,poi_contain,B0FFKIV0PW
田心祖庙,B2 宗教建筑类,2,1,112.971861,22.89917,西樵镇,poi_exact,B0FFJ3UL0R
程公祠,B1 古建筑类,2,1,112.988887,22.887411,丹灶镇,poi_contain,B0FFME5KEO
大同二村,B6 古村落与聚落遗产类,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
大同三村,B6 古村落与聚落遗产类,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
大同四村,B6 古村落与聚落遗产类,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
柏山,B6 古村落与聚落遗产类,2,2,112.990998,22.885899,丹灶镇,poi_contain,
新社村,B6 古村落与聚落遗产类,2,1,112.983103,22.885503,西樵镇,poi_contain,B0FFMH2ZDG
大同绿涌村,B6 古村落与聚落遗产类,2,2,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
西天湖,B4 古遗址与生产遗存类,2,1,112.963881,22.93208,西樵镇,poi_contain,B0FFG2522Z
东天湖,D1 山川水系空间,2,1,112.986445,22.939548,西樵镇,poi_exact,
关德兴纪念堂,B3 纪念性建筑与名人故居类,2,1,112.94494,22.923991,西樵镇,poi_exact,B0FFG1YSM5
群羊出洞,D1 山川水系空间,2,2,112.95941,22.937572,西樵镇,poi_exact,B0FFG2CW12
云门听泉,D1 山川水系空间,2,2,112.959727,22.935155,西樵镇,poi_contain,B0FFG1YR9U
九曲桥,B1 古建筑类,2,2,112.964283,22.932898,西樵镇,poi_exact,B0FFG25IFA
观龙楼,B1 古建筑类,2,2,112.964285,22.930553,西樵镇,poi_exact,B0FFG261ZX
观音铜像,B2 宗教建筑类,2,2,112.931581,23.051209,狮山镇,poi_contain,B0FFKCIJJP
青龙头,D1 山川水系空间,2,2,112.972615,22.919792,西樵镇,poi_exact,B0FFG2F8JS
粤华书院,B1 古建筑类,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
关氏宗祠,B1 古建筑类,2,2,113.10595,23.165768,大沥镇,poi_exact,B0FFH23V15
半山亭,B1 古建筑类,2,1,112.975799,22.939401,西樵镇,poi_exact,B0FFFWIGUY
宝峰,B2 宗教建筑类,2,2,112.972261,22.932009,西樵镇,poi_contain,B0FFLPPI3V
一线天,D1 山川水系空间,2,2,112.959465,22.935093,西樵镇,poi_exact,B0FFG2CLW7
浔峰,D1 山川水系空间,2,2,113.199638,23.177377,里水镇,poi_contain,B0FFIHLTA1
伯奇铜像,B3 纪念性建筑与名人故居类,2,1,112.931581,23.051209,狮山镇,poi_contain,B0FFKCIJJP
海印,B4 古遗址与生产遗存类,2,2,113.184774,23.027714,桂城街道,poi_contain,B0IAG56TZ9
鳌峰,D1 山川水系空间,2,2,113.183409,23.141578,里水镇,poi_contain,B0FFHQFRC4
尚武,B5 石刻碑记类,2,2,113.034362,23.052926,狮山镇,poi_contain,B0I66ZH9ZO
金沙洲,D2 镇街圩市空间,2,2,113.200164,23.142893,里水镇,poi_contain,B0LR5SA82L
烟霞井,B4 古遗址与生产遗存类,2,2,112.96809,22.925658,西樵镇,poi_exact,B0FFG1KGJT
匾额,B5 石刻碑记类,2,2,113.130839,23.251855,里水镇,poi_contain,B0HUVC2IBY
梅庄,D2 镇街圩市空间,2,2,112.876362,23.085796,狮山镇,poi_contain,BV10255728
慈悲宫,B2 宗教建筑类,2,2,112.990833,22.836566,丹灶镇,poi_exact,B0FFKTGLQZ
官山河,D1 山川水系空间,2,2,113.003022,22.952411,西樵镇,poi_contain,
西樵官山墟,D2 镇街圩市空间,2,2,113.003022,22.952411,西樵镇,poi_contain,
新东村,B6 古村落与聚落遗产类,2,2,113.096623,23.172075,大沥镇,poi_contain,B0FFH3ZAFT
沈村,B6 古村落与聚落遗产类,2,2,113.141918,23.190991,里水镇,poi_contain,B0KG37NVRH
丰岗,B6 古村落与聚落遗产类,2,2,113.173709,23.191665,里水镇,poi_contain,B0FFIDQTSO
赤山,D2 镇街圩市空间,2,2,113.138763,23.217942,里水镇,poi_contain,B0LGYC6XT8
麻奢村,B6 古村落与聚落遗产类,2,2,113.121912,23.219408,里水镇,poi_contain,B0FFKU08SR
樵山,D1 山川水系空间,2,2,112.972653,22.90873,西樵镇,poi_contain,B0IBO9P320
西华寺,B2 宗教建筑类,2,1,113.201118,23.201747,里水镇,poi_exact,B02F50WJ53
大岗村,B6 古村落与聚落遗产类,2,1,113.085018,23.227442,狮山镇,poi_contain,B0FFM531ZG
云深书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
和顺村,B6 古村落与聚落遗产类,2,2,113.131789,23.25719,里水镇,poi_contain,B0FFL3EYTG
盐步村,B6 古村落与聚落遗产类,2,2,113.168268,23.092854,大沥镇,poi_contain,B0FFHW900T
大谷,B6 古村落与聚落遗产类,2,2,113.032377,22.829994,丹灶镇,poi_contain,B0FFGGGS6G
盐步华光庙,B2 宗教建筑类,2,2,113.167321,23.088397,里水镇,poi_contain,B0FFKF1MUV
盐步河,D1 山川水系空间,2,2,113.163138,23.076836,大沥镇,poi_contain,B0GU9XUUR4
南国桃园,D4 传承场所与活动场地,2,2,113.103899,23.183076,大沥镇,poi_exact,B0FFG4B8C9
镇南村,B6 古村落与聚落遗产类,2,2,112.924401,22.875827,九江镇,poi_contain,B0FFI6R3LL
盐步桥头,B6 古村落与聚落遗产类,2,2,113.158265,23.113942,里水镇,poi_contain,B02F507U1P
江心,B6 古村落与聚落遗产类,2,2,113.163429,23.120028,里水镇,poi_contain,B0FFGSG25Q
天湖擂台,D4 传承场所与活动场地,2,2,112.963881,22.93208,西樵镇,poi_contain,B0FFG2522Z
官山街道,D3 历史街区与传统片区,2,2,113.003022,22.952411,西樵镇,poi_contain,
南海桂城,D2 镇街圩市空间,2,2,113.236033,23.017917,桂城街道,poi_contain,B0H0RLBAVT
佛山市南海区,D2 镇街圩市空间,2,2,112.920141,23.108405,狮山镇,poi_contain,B0H6OHR7P9
官山希望学校,D4 传承场所与活动场地,2,2,113.003022,22.952411,西樵镇,poi_contain,
南海区图书馆,D4 传承场所与活动场地,2,2,113.143379,23.053251,桂城街道,poi_contain,B0LKBMSFQ7
和顺一中,D4 传承场所与活动场地,2,2,113.12646,23.260514,里水镇,poi_exact,B02F501F7I
榕树,D1 山川水系空间,2,1,113.148751,23.039619,桂城街道,poi_contain,B0GK6NP7CV
叶氏大宗祠,B1 古建筑类,2,2,113.134857,23.100348,大沥镇,poi_exact,B0FFH48ZUB
老氏宗祠,B1 古建筑类,2,1,112.951827,22.908959,西樵镇,poi_exact,B0FFME4RH5
刘氏宗祠,B1 古建筑类,2,1,113.105078,23.208956,大沥镇,poi_exact,B0FFI2NKOS
公祠,B1 古建筑类,2,1,113.092972,23.200746,狮山镇,poi_contain,B0KBX7L8SD
大同门楼,B3 纪念性建筑与名人故居类,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
林氏大宗祠,B1 古建筑类,2,1,113.197454,23.039498,桂城街道,poi_exact,B0FFGXPYGM
杏花桥,B1 古建筑类,2,1,113.19859,23.134827,里水镇,poi_contain,B0FFGGJTQO
南岸,D2 镇街圩市空间,2,2,113.093964,23.086434,大沥镇,poi_contain,B0FFKBOBP3
古庙,B2 宗教建筑类,2,1,113.153729,23.016088,桂城街道,poi_contain,B0FFH3T3LF
方大夫祠,B1 古建筑类,2,1,113.083468,23.066242,大沥镇,poi_contain,B0FFHS5G1Y
方献夫纪念馆,B3 纪念性建筑与名人故居类,2,1,112.915719,23.027375,丹灶镇,poi_exact,B0LDCRVBG7
新龙,D2 镇街圩市空间,2,2,112.995206,22.860852,丹灶镇,poi_contain,B0FFKSRJTD
银湖,D1 山川水系空间,2,1,112.87118,22.878738,西樵镇,poi_contain,B0FFJKW4FM
南乔公祠,B1 古建筑类,2,1,112.890704,23.075464,丹灶镇,poi_exact,B0H6NUELUV
门楼,B1 古建筑类,2,1,113.110998,23.188781,大沥镇,poi_contain,B0FFIZPNMB
石牌坊,B1 古建筑类,2,2,112.998467,22.840789,丹灶镇,poi_contain,B0FFJ9RMZG
仙岗书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
杏头,B6 古村落与聚落遗产类,2,2,112.968715,22.945305,西樵镇,poi_contain,
肇庆,D2 镇街圩市空间,2,2,112.998552,23.085099,狮山镇,poi_contain,B02F5045O3
龙江,D2 镇街圩市空间,2,2,112.994034,23.124316,狮山镇,poi_contain,B0FFMEKKWV
西樵山云泉仙馆,B2 宗教建筑类,2,2,112.972113,22.939326,西樵镇,poi_exact,
攻玉书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
青岛,D2 镇街圩市空间,2,1,113.162478,23.180192,里水镇,poi_contain,B0FFG48L7W
大同译书局,D4 传承场所与活动场地,2,2,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
石屏风,B5 石刻碑记类,2,2,112.980375,22.922711,西樵镇,poi_exact,B0FFG1JROS
中央书院,B3 纪念性建筑与名人故居类,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
白云,D1 山川水系空间,2,2,112.959222,22.936722,西樵镇,poi_contain,B0FFG27CU6
金利,D2 镇街圩市空间,2,2,113.200715,23.177676,里水镇,poi_contain,B0FFIN9OQY
文明书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
三姓书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
西樵民乐大桥,B1 古建筑类,2,1,112.951448,22.962238,丹灶镇,poi_contain,B0GK7S0OEZ
翘秀书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
午门,B1 古建筑类,2,2,112.969273,22.909202,西樵镇,poi_contain,B0FFKXPJYQ
玉楼书院,B1 古建筑类,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
青龙桥车站,D4 传承场所与活动场地,2,1,113.11965,23.067022,大沥镇,poi_contain,B0FFGQ6YRI
姚氏宗祠,B1 古建筑类,2,1,113.139702,23.245616,里水镇,poi_exact,B0FFL1AE05
南少林寺,B2 宗教建筑类,2,2,112.971329,22.907987,西樵镇,poi_contain,B0K2XZ9QGF
上海大同译书局,D3 历史街区与传统片区,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
茶楼,D4 传承场所与活动场地,2,1,113.18309,23.134653,大沥镇,poi_contain,B0FFJC8YU3
互勉亭,B3 纪念性建筑与名人故居类,2,1,113.238379,23.034562,桂城街道,poi_exact,B0FFL2WR8Y
蛇龙北天主堂,B2 宗教建筑类,2,1,113.018708,22.824724,丹灶镇,poi_contain,B0FFK48YQW
桂香书院,B1 古建筑类,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
石门中学礼堂,B1 古建筑类,2,1,113.184287,23.121699,大沥镇,poi_contain,B02F50UERZ
显子岗,D2 镇街圩市空间,2,1,113.084298,23.176201,狮山镇,poi_contain,B0I64U4IMH
大冲,D2 镇街圩市空间,2,2,113.127109,23.155056,里水镇,poi_contain,B0H3TUN5EA
香港石门中学,D4 传承场所与活动场地,2,1,113.184287,23.121699,大沥镇,poi_contain,B02F50UERZ
南师,D4 传承场所与活动场地,2,1,113.026773,23.146194,狮山镇,poi_contain,B02F50UZCU
南中,D4 传承场所与活动场地,2,1,113.123161,23.056409,桂城街道,poi_contain,B0FFHLST0S
玉岩珠瀑,D1 山川水系空间,2,1,112.978684,22.938273,西樵镇,poi_contain,B0FFFWJH96
白塔,B1 古建筑类,2,1,113.199209,23.189779,里水镇,poi_contain,B0GK193NYE
第一洞天,B1 古建筑类,2,1,112.959579,22.9364,西樵镇,poi_contain,B0FFG2E57P
东湖,D1 山川水系空间,2,1,113.078775,23.189775,狮山镇,poi_contain,B0FFITK4C6
官山冲,D1 山川水系空间,2,1,113.003022,22.952411,西樵镇,poi_contain,
官山大闸,B4 古遗址与生产遗存类,2,1,113.003022,22.952411,西樵镇,poi_contain,
玉女弹琴,D1 山川水系空间,2,1,113.141931,23.045868,桂城街道,poi_exact,B0H1OLUTP4
观音修竹,D1 山川水系空间,2,1,113.141012,23.044698,桂城街道,poi_exact,B0HRV986B6
石云古道,B4 古遗址与生产遗存类,2,1,113.140733,23.044244,桂城街道,poi_contain,B0HR0KL690
