name,category,town,rating,has_nonheritage,total_score,level,score_rating,score_review,score_positive,score_culture,score_photos
POLO VILLAE(嘉洲广场广佛新城店),宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场6座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
观心山居,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
腾涌文化室(东南门),其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
德云谭公祠,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
美邦健身国际俱乐部(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
南园,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
泰開梁公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
启迪文化中心,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
滘口文化室(西门),其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
望榕亭,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
大地景观(穗盐西路),宗教场所,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
庵前文体楼,宗教场所,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
云彝轩过桥米线(万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
西域美食(万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
邓岗广场-古榕树广场,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
万达广场B座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
万达广场D座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
万达广场C座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
兰轩李公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
塔尖装饰设计工程有限公司(永宝大道分公司),人文古迹,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
翡翠广场停车场,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
旋溪吕公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
大正小成广场,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
岐江广场B座,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
逢北商业广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
华为((万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场40座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
武汉町町快跑体育文化发展有限公司,体育设施,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
女洗手间(嘉洲广场),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
丸美(万科广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
颐苑,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
商桥物流(广三高速店),其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场58座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场59座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
圆方广场5栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
圆方广场1栋(东门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
圆方广场1栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
速品(嘉洲广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
InShop(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·金百福都市广场B2栋(南门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
大皇庙,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场7栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
平东玉器广场,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
东二文化活动中心停车场,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
蔚然亭,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
高桥村文化中心(西门),其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
常安公祠,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
作霖黎公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
易联金融广场,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
仁履,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
北南老人文化中心,体育设施,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
向亭颜公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝树公书舍,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
百塔峰上柏专卖店,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
十世祖祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
风东村文化室,体育设施,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
秀林叶公祠,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
同乐广场D座,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
蟾叟周公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝盈广场(西一门),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
道坦旁祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
婚性孕育文化园,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
关边社,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场3座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
瑶巷公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
六世祖祠,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
汇银广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
天下第一粉(南方广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
米塔,人文古迹,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
荣兴塔吊电梯配件,人文古迹,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
碧峰叶公祠,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
潮湾公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
南山朱公祠,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
汇浦广场,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场54座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
总排西文化楼,休闲娱乐,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
吴氏世祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
芥菴万公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
梅坡易公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
西诏吴公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
沿江南路与高中立交桥交叉口,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
清泉,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
泌冲炳元邹公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
伯宽黎公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
国昌广场招商中心,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
福济民(203新桥分店),其他,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金顺灵祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
嘉荟广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场46座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场47座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
荀竹公书舍,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
卓盛广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
白坭榕荫园,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场57座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
顺盈商业广场,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
子通邓公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
汪波亭,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
燕堂周公祠,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
南里公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
长盈广场A座,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
鸿大广场-无障碍洗手间,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
俊宇何公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
大东(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
宗圣公家庙,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
维和周公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中成商业广场(2号门),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
都市丽人(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
莲溪刘公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
富弘广场(北1门),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
虹岭商业广场,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
共青团世纪之光文化培训中心支部委员会,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
涌表文化室,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
西堂吕公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
巽庄罗公祠,自然景观,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
聚成黄公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
MIOO(金典广场),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
北斋张公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
南鸣李公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
幻能创展文化传播有限公司,其他,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
文远钟公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
南池蒲公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
泉庄吕公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桂城花苑广场44座,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
桥南平价海鲜大卖场,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
镇宇颜公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中华民族文化遗产保护基金会南方代表处,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中共西樵文化体育联合支部委员会,体育设施,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
万成广场,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
廉泉曹公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
财富广场(建设中),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桥风抹机布店,其他,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
吴氏八世祖祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
叶氏六世祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
怡乐亭,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
玉虚宫,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
环三社址,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
新旺广场(金沙洲店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
南溪谭公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
莱居陈公祠,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
梦想彩虹文化艺术中心,文化场馆,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
文化街与桂丹路辅路交叉口,其他,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金六福珠宝(富弘广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
润崖吴公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
面东家(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
艺林文化艺术中心(东门),文化场馆,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
佰草集(金典广场店),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
和信广场-女洗手间,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝盈购物广场-女洗手间,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
男洗手间(宝盈广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
OCEANIAROO(和信广场),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金典广场-男洗手间,公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
无障碍洗手间(圣地广场B区),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
ZITA(金典广场),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
名媛化妆品(金典广场),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
微来购(圣地广场A区),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
宝贝童装馆(圣地广场A区),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
品牌服装折扣店(圣地广场A区),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
童装店(金典广场店),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
MANSA(金典广场),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
APPLE CASTIE(和信广场),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
老歪潮汕海鲜大排挡(嘉荟广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
24自助银行服务(白沙桥分理处),其他,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
百诗雅兰(兴沥雄广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
鸿大广场卸货区,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
HUALI GORGEOUS(金典广场),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中国移动中美指定专营店(桥南街营业厅),其他,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
家之福购物广场,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
现龙台,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
100%感觉(金盛广场府前路店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
恩缘桥餐厅,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
观德沈公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
爱婴岛(里水新天地广场店),自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
美肤宝(中成商业广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
夜市广场,特色街区,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
兴塱广场海鲜批发超市,公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
百利康(兴沥雄广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
巨龙国际中心(金典广场),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
萌萌宝(中成商业广场),休闲娱乐,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
爱婴屋妇婴百货(集嘉广场),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
湘味浓菜馆(鸿大广场店),自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
卡姿兰(中成商业广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
巧迪尚惠(中成商业广场),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
六町目(万科广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
华民商业广场（广佛新城店）,宗教场所,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
好邻居便利店(宝盈国际广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
康桥推拿养生馆,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
中交路桥建设有限公司,其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
嘉立粤港茶餐厅(圆方广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
钜盛二手名车广场,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
百塔峰,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
奥丽侬(嘉洲广场),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
小米之家(新天地广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
新视点眼镜(万达广场),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
黄氏牛奶甜品专家(嘉州广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中国移动(观庆指定专卖店),宗教场所,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
明耀朱公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中国移动(富弘广场营业厅),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
佰草集(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
赠品区(鸿大广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
洋洋数码(鸿大广场),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
7-ELEVEn(富弘广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
真易通电讯(新天地广场),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
中国联通(嘉洲广场营业厅),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金银湾广场,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
古摄影·人像美学(嘉洲广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
桥林黄公祠,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
祠宗大氏羅,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
云隐公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
西沼英公祠,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
甘蕉商业广场,自然景观,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
大东(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
怡景会KTV(佳盛购物广场店),休闲娱乐,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
新东亚眼镜(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
童装婴姿坊专柜(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
源受江公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
徽哥瓦罉饭(嘉洲广场总店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
伟业兴隆广场,公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
谊桥酒家,其他,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
城际·海北广场(东门),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
泌冲炳元邹公祠(西南门),其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
沙县小吃(骏雅广场西北),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
加勒比松园,自然景观,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
三眼桥货场(南门),其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
徽哥瓦罉饭(中心广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
奥迪双钻(金典广场店),公园绿地,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
佰纳(新天地广场),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
金沙洲红星美凯龙全球家具生活广场,公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
7-ELEVEn(国昌广场店),公园绿地,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
国昌广场(北门),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
傲尧村文化楼,其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
许个愿吧(万达广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
香炫儿(富弘广场),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
星巴克(西樵富盛广场店),公园绿地,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
鹏瑞利季华广场(北2门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
白沙桥商业中心,休闲娱乐,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
明杰公祠,自然景观,大沥镇,0,False,28.0,低,60.0,0.0,50,0,0.0
大东(联承广场店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
花塔,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
凤凰溪流,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
千灯湖-观灯桥,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
千灯湖-雾谷,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
花迷宫,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
千灯湖-小憩,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
千灯湖-白鸽塔,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
中国电信(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
双合堂大药房(君桥分店),其他,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
千灯湖-冥想塔,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
白鹭溪流,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
荣星村文化室,其他,丹灶镇,0,False,28.0,低,60.0,0.0,50,0,0.0
知识塔,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
高雅眼镜(凯德广场店),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场9栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场4栋(东门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场2栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·金百福都市广场E栋(南门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场6栋(南门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场9栋(西门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场2栋(东门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·金百福都市广场C栋A座(3号门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场3栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·金百福都市广场C栋B座(4号门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场6栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场4栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·金百福都市广场D栋B座(6号门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场8栋,公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场8栋(西门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·金百福都市广场G栋(9号门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
功德祠,自然景观,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
粤港澳文化创意产业园(西门),特色街区,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场5栋(东门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
南舜·圆方广场7栋(西门),公园绿地,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
好又多购物广场(虹岭路店),公园绿地,狮山镇,0,False,28.0,低,60.0,0.0,50,0,0.0
重庆德庄火锅(永润广场店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
如梦唯美(新天地广场),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
洗砚池,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
许愿树,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
帝亲殿,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
半月泉,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
功德堂,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
乘虹桥,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
四川名小吃(南港立交桥店),其他,桂城街道,0,False,28.0,低,60.0,0.0,50,0,0.0
翠竹沟,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
玲珑径,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
蓝正龙男装品牌服装店(永润广场里广新城店),公园绿地,里水镇,0,False,28.0,低,60.0,0.0,50,0,0.0
正阳殿,自然景观,西樵镇,0,False,28.0,低,60.0,0.0,50,0,0.0
