poi_id,poi_name,town,lng,lat,n_anchor_tag,n_seed_entity,n_hop1_new,n_hop2_new,mentions_0,mentions_1_new,mentions_2_new,official_0,official_1_new,official_2_new
B0G33BUR24,不卖书店(中成商业广场),大沥镇,113.094046,23.141619,0,0,0,0,0,0,0,0,0,0
B0G33DWXGL,元辅祖祠,丹灶镇,112.877384,23.043255,0,0,0,0,0,0,0,0,0,0
B0G33SXHFP,乐隐冯公祠,丹灶镇,112.934298,22.991964,0,0,0,0,0,0,0,0,0,0
B0G33UZLK7,MToo流行街舞(观心店),西樵镇,112.955343,22.940916,3,6,450,2844,621,7139,18286,6,338,1779
B0G33ZWSS2,以纯(永润广场里广新城店),里水镇,113.189814,23.187121,0,0,0,0,0,0,0,0,0,0
B0G35ZW0CL,卓睿文化艺术中心,九江镇,113.009614,22.843382,1,0,0,0,0,0,0,0,0,0
B0G37R8J98,SUP KTV(新城广场店),西樵镇,112.979057,22.951216,0,0,0,0,0,0,0,0,0,0
B0G37S828E,佛山市画里有话文化艺术培训有限公司,狮山镇,113.04969,23.064895,0,0,0,0,0,0,0,0,0,0
B0G394KB6A,江南本家韩国料理(嘉洲广场店),里水镇,113.182914,23.111224,0,0,0,0,0,0,0,0,0,0
B0G39COMVY,中国移动(罗村圣地广场营业厅),狮山镇,113.046719,23.071121,0,0,0,0,0,0,0,0,0,0
B0G39NK9C4,香港3861国际母婴生活馆(里水万利广场店),里水镇,113.147736,23.181393,0,0,0,0,0,0,0,0,0,0
B0G39SN1XN,和强数码(城市广场店),桂城街道,113.150622,23.036788,0,0,0,0,0,0,0,0,0,0
B0G39SN2JM,广东礼序文化传播有限公司,大沥镇,113.140312,23.082665,0,0,0,0,0,0,0,0,0,0
B0G39SOHWE,省省回头车,狮山镇,113.012178,23.110578,0,0,0,0,0,0,0,0,0,0
B0G3A7GRPL,桔子酒店(佛山南海万科广场店)-停车场,桂城街道,113.152335,23.040193,0,0,0,0,0,0,0,0,0,0
B0G3A9G8TE,一枝梅茶艺文化体验馆,里水镇,113.202108,23.098672,0,0,0,0,0,0,0,0,0,0
B0G3AP8OCC,班尼路(广百广场店),里水镇,113.200848,23.177495,0,0,0,0,0,0,0,0,0,0
B0G3APAKWK,BOSSAOANG(信基广场店),九江镇,113.008685,22.844299,2,0,0,0,0,0,0,0,0,0
B0G3ARG75H,国美电器(海北广场店),里水镇,113.183268,23.134983,0,0,0,0,0,0,0,0,0,0
B0G3AUFVEU,湘洞庭味道(宝盈购物广场店),大沥镇,113.097478,23.120645,0,0,0,0,0,0,0,0,0,0
B0G3AYCRFU,骆驼(金融城广场店),桂城街道,113.152591,23.068291,0,0,0,0,0,0,0,0,0,0
B0G3CB6P0V,EMMY艾美沙龙(万达广场店),桂城街道,113.151376,23.065824,0,0,0,0,0,0,0,0,0,0
B0G3CN69QH,和信广场-男洗手间,狮山镇,112.999554,23.124036,0,0,0,0,0,0,0,0,0,0
B0G3CS5BN8,宛庭家纺(国昌新城市广场店),大沥镇,113.195997,23.143219,0,0,0,0,0,0,0,0,0,0
B0G3DR3CG6,仲良杨公祠,狮山镇,113.038912,23.058411,0,0,0,0,0,0,0,0,0,0
B0G3DY0CUN,佛山酷奇斯文化传播有限公司,丹灶镇,112.89231,23.053023,0,0,0,0,0,0,0,0,0,0
B0G3F5K8KA,耳音阁釆耳文化馆(狮山店),狮山镇,113.003383,23.129767,0,0,0,0,0,0,0,0,0,0
B0G3FCM3N0,潮正和牛肉火锅(中建广场店),桂城街道,113.135054,23.064167,0,0,0,0,0,0,0,0,0,0
B0G3FMHWDS,维尔斯酒店(佛山永润广场店),里水镇,113.189148,23.186749,0,0,0,0,0,0,0,0,0,0
B0G3FRLLP5,MAC·MIOCO(伟业兴隆广场店),大沥镇,113.114475,23.108395,0,0,0,0,0,0,0,0,0,0
B0G3FUKY6B,壹品宫猪肚鸡(万达金街店),桂城街道,113.153221,23.065662,0,0,0,0,0,0,0,0,0,0
B0G3FULHDW,ARIOSE YEARS(嘉洲广场广佛新城店),里水镇,113.183984,23.11065,0,0,0,0,0,0,0,0,0,0
B0G3FZGUUB,佛山市南海桥弘灯饰五金厂,丹灶镇,112.895606,23.106935,0,0,0,0,0,0,0,0,0,0
B0G3GLTJGU,逅木屋中式烧烤(西樵新城广场店),西樵镇,112.978136,22.951745,0,0,0,0,0,0,0,0,0,0
B0G3HS63K1,虾爷小龙虾烧烤牛蛙(益田假日广场店),桂城街道,113.160824,23.025098,0,0,0,0,0,0,0,0,0,0
B0G3HU7JDZ,宝轮广场停车场,里水镇,113.190109,23.143648,0,0,0,0,0,0,0,0,0,0
B0G3J993UL,玉石桥珠宝零售,桂城街道,113.208581,23.021739,0,0,0,0,0,0,0,0,0,0
B0G3JD41Q2,诚食生鲜(城南广场店),里水镇,113.122179,23.104758,0,0,0,0,0,0,0,0,0,0
B0G3JG2BLZ,SKECHERS(保利水城东广场店),桂城街道,113.142884,23.062076,0,0,0,0,0,0,0,0,0,0
B0G3JG2JF4,京东母婴生活馆(万科广场佛山南海店),桂城街道,113.14878,23.039397,0,0,0,0,0,0,0,0,0,0
B0G3JK20CU,哈丁树文化中心(灯湖校区),桂城街道,113.147388,23.062402,0,0,0,0,0,0,0,0,0,0
B0G3JL9O2Z,茂芳何公祠,狮山镇,113.022078,23.171245,0,0,0,0,0,0,0,0,0,0
B0G3JOAE8R,特步(金典广场店),丹灶镇,112.981582,22.944725,0,0,0,0,0,0,0,0,0,0
B0G3JS52KE,佛山市穗和文化传播有限公司,桂城街道,113.179747,23.03431,0,0,0,0,0,0,0,0,0,0
B0G3JS5MDE,丁氏宗祠,丹灶镇,112.978067,22.971192,0,0,0,0,0,0,0,0,0,0
B0G3JU7QZG,红日文化,狮山镇,113.053203,23.097157,0,0,0,0,0,0,0,0,0,0
B0G3LDG78X,小桥商业街,里水镇,113.151019,23.1049,0,0,0,0,0,0,0,0,0,0
B0G3LYG2Z7,雪岛轻食(阳光在线广场店),狮山镇,113.026559,23.146334,0,0,0,0,0,0,0,0,0,0
B0G3MC1EBM,百树文化(依岸康堤校区),桂城街道,113.171336,23.03724,0,0,0,0,0,0,0,0,0,0
B0G3MR28EO,采耳吧文化体验馆(沙头店),九江镇,113.02471,22.912821,0,0,0,0,0,0,0,0,0,0
B0G3MU1Q9Y,女主角(好万家购物广场店),大沥镇,113.094001,23.059759,0,0,0,0,0,0,0,0,0,0
B0G3NUPCLJ,佛系柠檬茶(富弘广场店),狮山镇,113.040511,23.062348,0,0,0,0,0,0,0,0,0,0
B0G3OU9EWJ,CARTELO(鸿大广场店),桂城街道,113.128611,23.05201,0,0,0,0,0,0,0,0,0,0
B0G3R9DAXA,BAISI(伟业兴隆广场店),大沥镇,113.114552,23.108304,0,0,0,0,0,0,0,0,0,0
B0G3RCA9DI,喜露·花胶椰子鸡·灯湖景观(千灯湖环宇城店),桂城街道,113.151452,23.046289,0,0,0,0,0,0,0,0,0,0
B0G3RLCVQZ,红蜻蜓(万民广场店),狮山镇,112.980639,23.091226,0,0,0,0,0,0,0,0,0,0
B0G3S6VCXL,知欣教育(中成商业广场店),大沥镇,113.094288,23.141536,0,0,0,0,0,0,0,0,0,0
B0G3SXZEO3,爱的家衣柜橱柜(新城广场樵金公路店),西樵镇,112.978329,22.951572,0,0,0,0,0,0,0,0,0,0
B0G3UL22H0,万城万充汽车充电站(南海区罗村商业广场),丹灶镇,113.045278,23.049499,0,0,0,0,0,0,0,0,0,0
B0G3UM0JG0,半仙豆夫(万益广场店),大沥镇,113.195508,23.145743,0,0,0,0,0,0,0,0,0,0
B0G3UX6FZC,悟系文化室,里水镇,113.15784,23.193521,0,0,0,0,0,0,0,0,0,0
B0G3UZ0TPW,民乐小学南塱一街文化楼,西樵镇,112.949555,22.962116,1,2,32,530,31,916,9270,2,26,389
B0G3V4BMEX,印象成都·老火锅(美盛广场店),丹灶镇,113.040075,23.049555,0,0,0,0,0,0,0,0,0,0
B0G3V7ENRW,乐祺堡成长世界(南海万科广场店),桂城街道,113.149041,23.039349,0,0,0,0,0,0,0,0,0,0
B0G3VMCES1,公益图书阅览室(金典广场店),丹灶镇,112.981154,22.942678,0,0,0,0,0,0,0,0,0,0
B0G3VPCRZ9,绿涯陈公祠,丹灶镇,112.986421,22.890805,1,0,0,0,0,0,0,0,0,0
B0G3VUEN9B,老字号柳州螺蛳粉(福海广场店),丹灶镇,113.039771,23.047219,0,0,0,0,0,0,0,0,0,0
B0G3X5FAOW,老凤祥(和信广场店),狮山镇,112.999744,23.123747,0,0,0,0,0,0,0,0,0,0
B0G3Z7RF32,钓鱼池(新城广场樵金公路店),西樵镇,112.978222,22.951457,0,0,0,0,0,0,0,0,0,0
B0G3Z7S2FG,GoKu Club(阳光在线广场店),狮山镇,113.026678,23.146318,0,0,0,0,0,0,0,0,0,0
B0G3ZBMVE3,酷乐潮玩(南海万科广场店),桂城街道,113.149005,23.038936,0,0,0,0,0,0,0,0,0,0
B0G3ZCSMNC,保罗·盖帝(信和广场里水分店),里水镇,113.152097,23.199989,0,0,0,0,0,0,0,0,0,0
B0G3ZYOPLR,乐高活力轮滑教育培训(中建广场v+mall店),桂城街道,113.134897,23.063664,0,0,0,0,0,0,0,0,0,0
B0G3ZZQ7B7,本德黄公祠,狮山镇,113.017209,23.068161,0,0,0,0,0,0,0,0,0,0
B0GD3G3HPS,瑞幸咖啡(富弘广场店),狮山镇,113.04039,23.061945,0,0,0,0,0,0,0,0,0,0
B0GD3M1KTG,瑞幸咖啡(伟业兴隆广场店),大沥镇,113.114887,23.108611,0,0,0,0,0,0,0,0,0,0
B0GD5C4IW7,虾牌坊(2号店),桂城街道,113.163785,23.024601,0,0,0,0,0,0,0,0,0,0
B0GD5M3D0O,新地王广场,里水镇,113.149373,23.111473,0,0,0,0,0,0,0,0,0,0
B0GD5Z1HJB,采耳吧文化体验馆（西樵店）,西樵镇,112.973928,22.942412,3,3,41,634,48,1237,9220,2,29,501
B0GD7R9RRK,龙湾罗公祠,丹灶镇,113.041541,23.039704,0,0,0,0,0,0,0,0,0,0
B0GDCS8GGP,途虎养车工场店(佛山松岗广场店),大沥镇,113.10162,23.153325,0,0,0,0,0,0,0,0,0,0
B0GDD9Y2U6,瑞幸咖啡(阳光在线广场店),狮山镇,113.026543,23.146329,0,0,0,0,0,0,0,0,0,0
B0GDDLVPB1,喜宠宠物美容(佳盛广场店),桂城街道,113.162119,23.034576,0,0,0,0,0,0,0,0,0,0
B0GDDX0972,文昇刘公祠,桂城街道,113.123342,23.054274,0,0,0,0,0,0,0,0,0,0
B0GDDXZLSD,顺联公园里3座,桂城街道,113.157837,23.016813,1,0,0,0,0,0,0,0,0,0
B0GDHD06TB,行家牛杂(兴贤文化广场店),狮山镇,113.07191,23.124051,0,0,0,0,0,0,0,0,0,0
B0GDHZ064O,花苑社区幸福院（新天地广场）,桂城街道,113.153506,23.038076,0,0,0,0,0,0,0,0,0,0
B0GDHZYFYS,王总观赏鱼苗繁殖基地总汇,桂城街道,113.176175,23.001296,0,0,0,0,0,0,0,0,0,0
B0GDJH4RZ2,爱婴岛(兴沥雄广场店),大沥镇,113.113534,23.109735,0,0,0,0,0,0,0,0,0,0
B0GDJS4RFL,府上酒店(佛山金沙洲万达广场店),大沥镇,113.199387,23.138739,0,0,0,0,0,0,0,0,0,0
B0GDLNFEYR,佛山国家高新区南海公园,狮山镇,112.939952,23.050025,0,0,0,0,0,0,0,0,0,0
B0GDLUJAYC,WESTWOOD EATERY(新凯广场店),桂城街道,113.15311,23.064524,0,0,0,0,0,0,0,0,0,0
B0GDOZP6X2,颜喜烧烤·海鲜·小龙虾宵夜(南海广场店),桂城街道,113.136869,23.041868,0,0,0,0,0,0,0,0,0,0
B0GDR9BRYL,梦想彩虹文化艺术中心(恒大分部),里水镇,113.19559,23.195333,0,0,0,0,0,0,0,0,0,0
B0GDSHQZXP,华为(万利广场店),里水镇,113.147182,23.181605,0,0,0,0,0,0,0,0,0,0
B0GDVA6HZY,海浩广场天猫小店客多多超市,大沥镇,113.190548,23.115428,0,0,0,0,0,0,0,0,0,0
B0GDXGR2BR,南海文化公园(西门),桂城街道,113.1392,23.02627,0,0,0,0,0,0,0,0,0,0
B0GDXPR8Y5,盐步文化中心,大沥镇,113.178063,23.091624,0,0,0,0,0,0,0,0,0,0
B0GK07C1AF,嘉荟广场立体停车场(入口),里水镇,113.199083,23.095738,0,0,0,0,0,0,0,0,0,0
B0GK07C1AG,嘉荟广场立体停车场(出口),里水镇,113.198967,23.096021,0,0,0,0,0,0,0,0,0,0
B0GK07CO07,嘉荟广场停车场,里水镇,113.200493,23.096809,0,0,0,0,0,0,0,0,0,0
B0GK07CVT2,嘉荟广场立体停车场,里水镇,113.199068,23.09599,0,0,0,0,0,0,0,0,0,0
B0GK0A8WV4,兴沥雄广场地下停车场,大沥镇,113.113929,23.109735,0,0,0,0,0,0,0,0,0,0
B0GK0A9K4H,兴沥雄广场地下停车场(出口),大沥镇,113.113808,23.110307,0,0,0,0,0,0,0,0,0,0
B0GK0P8LK7,来梓君医药(万益广场第二十分店),大沥镇,113.195493,23.146237,0,0,0,0,0,0,0,0,0,0
B0GK0S9SCL,福誉广场停车场,桂城街道,113.232468,23.029187,0,0,0,0,0,0,0,0,0,0
B0GK192V07,满仙堂连锁药房(富弘广场店),狮山镇,113.039752,23.062384,0,0,0,0,0,0,0,0,0,0
B0GK1C043P,书亦烧仙草(汇利广场店),大沥镇,113.069818,23.226149,0,0,0,0,0,0,0,0,0,0
B0GK1CZI25,金典广场-女洗手间,丹灶镇,112.981011,22.942646,0,0,0,0,0,0,0,0,0,0
B0GK1GUL6L,Y·M cake·蛋糕烘焙馆(罗村中心广场店),狮山镇,113.048186,23.063967,0,0,0,0,0,0,0,0,0,0
B0GK1L2SM6,superbaby(和信广场店),狮山镇,113.000123,23.123859,0,0,0,0,0,0,0,0,0,0
B0GK1PVDD4,emu(和信广场店),狮山镇,112.999821,23.123926,0,0,0,0,0,0,0,0,0,0
B0GK1R0TYD,Sworth(和信广场店),狮山镇,112.999691,23.124022,0,0,0,0,0,0,0,0,0,0
B0GK1RZKEH,汇利广场停车场(出口),大沥镇,113.06864,23.225785,0,0,0,0,0,0,0,0,0,0
B0GK1RZS60,汇利广场停车场,狮山镇,113.070116,23.225769,0,0,0,0,0,0,0,0,0,0
B0GK1ZWPPL,港博充汽车充电站(罗村商业广场新诚站),狮山镇,113.045165,23.049648,0,0,0,0,0,0,0,0,0,0
B0GK35TAEU,耳音阁采耳文化馆(保利店),大沥镇,113.139059,23.121833,0,0,0,0,0,0,0,0,0,0
B0GK37SWS9,滘中广场,大沥镇,113.196059,23.114084,0,0,0,0,0,0,0,0,0,0
B0GK3CV6ZL,下柏广场停车场,狮山镇,113.019923,23.065462,0,0,0,0,0,0,0,0,0,0
B0GK3MQJNQ,广隆蛋挞王(佛山永润广场店),里水镇,113.189359,23.187599,0,0,0,0,0,0,0,0,0,0
B0GK3STVMS,RELX悦刻专卖店(万科广场店),桂城街道,113.148883,23.038731,0,0,0,0,0,0,0,0,0,0
B0GK3UTPXE,台铃电动车(华民商业广场店),大沥镇,113.168279,23.114783,0,0,0,0,0,0,0,0,0,0
B0GK3UTX3Z,中国银行(威尔斯广场支行),大沥镇,113.168492,23.113464,0,0,0,0,0,0,0,0,0,0
B0GK4AO0TD,鸿大广场顶层车库(出口),桂城街道,113.127926,23.052087,0,0,0,0,0,0,0,0,0,0
B0GK4ZMV39,Ai小锅机器人火锅餐厅(鹏瑞利广场店),桂城街道,113.146652,23.014526,0,0,0,0,0,0,0,0,0,0
B0GK65S2VR,中草集(鸿大广场店),桂城街道,113.129238,23.051189,0,0,0,0,0,0,0,0,0,0
B0GK6BMX2H,大沥谢边金龙市场(百塔峰水店),大沥镇,113.099476,23.080649,0,0,0,0,0,0,0,0,0,0
B0GK6NP7CV,大榕树下(万科广场店),桂城街道,113.148751,23.039619,0,0,0,0,0,0,0,0,0,0
B0GK6RSZQ9,时代广场穗盐新城店停车场(出口),里水镇,113.17001,23.096143,0,0,0,0,0,0,0,0,0,0
B0GK6UQJSU,国昌·新城市广场停车场(入口),里水镇,113.197217,23.143599,0,0,0,0,0,0,0,0,0,0
B0GK6URE0P,国昌·新城市广场停车场(出入口),里水镇,113.197238,23.141551,0,0,0,0,0,0,0,0,0,0
B0GK7160RQ,快乐一厨(国昌广场店),大沥镇,113.195781,23.14327,0,0,0,0,0,0,0,0,0,0
B0GK75ZJ3S,卓越绿站佛山丹灶祥和广场汽车充电站,丹灶镇,112.907243,23.062595,0,0,0,0,0,0,0,0,0,0
B0GK7A00Q4,嘉洲广场广佛新城店停车场,里水镇,113.183611,23.110544,0,0,0,0,0,0,0,0,0,0
B0GK7A00Q5,嘉洲广场广佛新城店停车场(出口),里水镇,113.18392,23.110602,0,0,0,0,0,0,0,0,0,0
B0GK7AYPYW,嘉洲广场广佛新城店地下停车场,里水镇,113.18266,23.110667,0,0,0,0,0,0,0,0,0,0
B0GK7S0OEZ,民乐大桥,丹灶镇,112.951448,22.962238,2,3,35,592,35,1132,9737,3,27,438
B0GK9RQ4RN,家天下·家居广场地下停车场,桂城街道,113.147994,23.043935,0,0,0,0,0,0,0,0,0,0
B0GK9RSAS4,家天下·家居广场停车场(出入口),桂城街道,113.147578,23.041794,0,0,0,0,0,0,0,0,0,0
B0GK9UR0GH,贤合庄(狮山和信广场店),狮山镇,112.999763,23.125331,0,0,0,0,0,0,0,0,0,0
B0GKA533CW,广东省圣亚影视文化传媒有限公司,大沥镇,113.194419,23.142164,0,0,0,0,0,0,0,0,0,0
B0GKAH0TU6,佰德广场地下停车场,里水镇,113.166068,23.09657,0,0,0,0,0,0,0,0,0,0
B0GKAH1N09,环海美食广场,桂城街道,113.16605,23.069998,0,0,0,0,0,0,0,0,0,0
B0GKAH1N8Y,佰德广场停车场,里水镇,113.167029,23.095972,0,0,0,0,0,0,0,0,0,0
B0GKAH1V2P,佰德广场地下停车场(出口),里水镇,113.167189,23.096947,0,0,0,0,0,0,0,0,0,0
B0GKBBBPJE,伯祥冯公祠,里水镇,113.202434,23.092469,0,0,0,0,0,0,0,0,0,0
B0GKBUGHEJ,南海广场停车场(入口),桂城街道,113.133255,23.045354,0,0,0,0,0,0,0,0,0,0
B0GKBUGSOA,南海广场停车场,桂城街道,113.133863,23.046537,0,0,0,0,0,0,0,0,0,0
B0GKBUGZLW,南海广场地下停车场(出入口),桂城街道,113.13333,23.045294,0,0,0,0,0,0,0,0,0,0
B0GKBUHMLA,南海广场停车场(出入口),桂城街道,113.133924,23.046685,0,0,0,0,0,0,0,0,0,0
B0GKCUUVEP,万达广场金沙洲店地下停车场,里水镇,113.192077,23.142913,0,0,0,0,0,0,0,0,0,0
B0GKCUV2Z6,万达广场金沙洲店地下停车场(出入口),里水镇,113.192066,23.142848,0,0,0,0,0,0,0,0,0,0
B0GKFKM5I2,佛大商业广场,狮山镇,113.052961,23.132485,0,0,0,0,0,0,0,0,0,0
B0GKFZLLNT,儒风文化艺术中心,九江镇,113.003037,22.844045,3,2,7,369,6,490,5407,2,6,265
B0GKGC8ARF,佛山市南海区扬禾文化艺术中心,桂城街道,113.151361,23.017158,0,0,0,0,0,0,0,0,0,0
B0GKH51Q7Q,OPPO授权体验店(南海桂城万达广场店),桂城街道,113.153021,23.065862,0,0,0,0,0,0,0,0,0,0
B0GKH723TY,鼎顺文化生活馆,桂城街道,113.137968,23.012596,0,0,0,0,0,0,0,0,0,0
B0GKHH0B35,创越时代文化创意园地下停车场(出口),桂城街道,113.171702,23.038981,0,0,0,0,0,0,0,0,0,0
B0GKHH13GE,永润广场停车场(出口),里水镇,113.188426,23.186214,0,0,0,0,0,0,0,0,0,0
B0GKHH1I1H,永润广场地下停车场(出口),里水镇,113.189017,23.186134,0,0,0,0,0,0,0,0,0,0
B0GKHL3KG4,莎莎名妆(金沙洲万达广场店),里水镇,113.191432,23.143328,0,0,0,0,0,0,0,0,0,0
B0GKJ5Y631,AI小锅机器人火锅餐厅(伟业兴隆广场店),大沥镇,113.113688,23.10866,0,0,0,0,0,0,0,0,0,0
B0GKJAVGRV,佛山市艺新文化传媒有限公司,大沥镇,113.172937,23.096909,0,0,0,0,0,0,0,0,0,0
B0GKJBVKUA,今品牛·潮汕牛肉火锅(城市广场店),桂城街道,113.152731,23.038728,0,0,0,0,0,0,0,0,0,0
B0GKJBX8Y9,七匹狼(和信广场店),狮山镇,112.999961,23.123515,0,0,0,0,0,0,0,0,0,0
B0GKJU02VY,新城广场停车场,西樵镇,112.9787,22.95164,0,0,0,0,0,0,0,0,0,0
B0GKKHX561,南方广场停车场(出口),里水镇,113.184439,23.115948,0,0,0,0,0,0,0,0,0,0
B0GKKHYD2I,烧柠(嘉洲广场店),大沥镇,113.182828,23.111253,0,0,0,0,0,0,0,0,0,0
B0GKKZXHWI,南海文化中心(建设中),桂城街道,113.138034,23.055949,0,0,0,0,0,0,0,0,0,0
B0GKLHHY60,妙玉观址珠宝,西樵镇,112.975472,22.953679,0,0,0,0,0,0,0,0,0,0
B0GKLZHPD2,烽禾影城(珍丰广场店),丹灶镇,112.915289,23.042614,2,2,53,872,59,1653,11310,2,44,647
B0GKM7S97F,sofu采耳文化体验馆,桂城街道,113.152132,23.04498,0,0,0,0,0,0,0,0,0,0
B0GKMKMA06,斯塔克包装(狮山店),狮山镇,112.979282,23.163826,0,0,0,0,0,0,0,0,0,0
B0GKMRS9J3,金典广场地下停车场(出口),丹灶镇,112.980537,22.942673,0,0,0,0,0,0,0,0,0,0
B0GKMRTAGJ,金典广场停车场,丹灶镇,112.980753,22.943257,0,0,0,0,0,0,0,0,0,0
B0GKMRTAGK,金典广场地下停车场,丹灶镇,112.981605,22.94256,0,0,0,0,0,0,0,0,0,0
B0GKMSQS1C,佛山创虹文化传媒有限公司,狮山镇,112.980515,23.140709,0,0,0,0,0,0,0,0,0,0
B0GKNU7HC4,阳光在线广场西侧停车场(入口),狮山镇,113.02608,23.146111,0,0,0,0,0,0,0,0,0,0
B0GKNU8J6H,阳光在线广场西侧停车场(出口),狮山镇,113.026377,23.145851,0,0,0,0,0,0,0,0,0,0
B0GKOD78QF,里水万利广场停车场,里水镇,113.147086,23.181861,0,0,0,0,0,0,0,0,0,0
B0GKOD984I,里水万利广场停车场(出口),里水镇,113.148901,23.181134,0,0,0,0,0,0,0,0,0,0
B0GKOZ7RU8,虾霸钓虾Bar(圣地广场店),狮山镇,113.046895,23.070654,0,0,0,0,0,0,0,0,0,0
B0GKP712QF,松月黄公祠,西樵镇,112.941447,22.926723,0,0,0,0,0,0,0,0,0,0
B0GKRB6YW9,河马共享按摩椅(和信广场店),狮山镇,112.999914,23.123736,0,0,0,0,0,0,0,0,0,0
B0GKS5KOUM,广俊电讯(富弘广场店),狮山镇,113.040216,23.062494,0,0,0,0,0,0,0,0,0,0
B0GKSAIPQ1,宫殿鸽,桂城街道,113.165999,23.069975,0,0,0,0,0,0,0,0,0,0
B0GKSDI7EC,徽歌洗护专卖店(南海万科广场店),桂城街道,113.148646,23.037789,0,0,0,0,0,0,0,0,0,0
B0GKTCO3KO,大谷官岭村公园,九江镇,113.033496,22.82556,0,0,0,0,0,0,0,0,0,0
B0GKTZPRF6,佛山市语阅文化传播有限公司,丹灶镇,112.936431,23.097047,0,0,0,0,0,0,0,0,0,0
B0GKU7JXW8,和华180购物公园(2门),里水镇,113.176725,23.106733,0,0,0,0,0,0,0,0,0,0
B0GKUCHRMA,鹏瑞利季华广场地下停车场(出口),桂城街道,113.149174,23.013479,0,0,0,0,0,0,0,0,0,0
B0GKULNEL2,中共西桥社区委员会,丹灶镇,113.017421,22.918513,0,0,0,0,0,0,0,0,0,0
B0GKUXNXAZ,宝贝驿站(金银湾商业广场店),里水镇,113.184062,23.098322,0,0,0,0,0,0,0,0,0,0
B0GKV73KFG,大正小成广场南停车场(出口),桂城街道,113.148888,23.009485,0,0,0,0,0,0,0,0,0,0
B0GKV74MVW,大正小成广场地下停车场,桂城街道,113.148549,23.010044,0,0,0,0,0,0,0,0,0,0
B0GKV74N36,威尔斯商业广场停车场,里水镇,113.169142,23.115327,0,0,0,0,0,0,0,0,0,0
B0GKV751RD,飞利浦彩电(南海广场店),桂城街道,113.134071,23.045858,0,0,0,0,0,0,0,0,0,0
B0GKV751YF,大正小成广场东停车场(出口),桂城街道,113.149242,23.011331,0,0,0,0,0,0,0,0,0,0
B0GKV75NGC,威尔斯商业广场停车场(出口),里水镇,113.168694,23.1159,0,0,0,0,0,0,0,0,0,0
B0GKVY28S6,5G通讯(阳光在线广场店),狮山镇,113.026554,23.146333,0,0,0,0,0,0,0,0,0,0
B0GKVZ1OT8,班尼路(和信广场店),狮山镇,112.999578,23.124109,0,0,0,0,0,0,0,0,0,0
B0GKX7FV52,BGM·食番町广场停车场,里水镇,113.191438,23.140749,0,0,0,0,0,0,0,0,0,0
B0GKXZE9NV,信和广场里水分店地下停车场,里水镇,113.152496,23.199916,0,0,0,0,0,0,0,0,0,0
B0GKYRK19O,悦刻RELX专卖店(里水万利广场店),里水镇,113.147643,23.181252,0,0,0,0,0,0,0,0,0,0
B0GKZ9AG5P,万达广场佛山南海店地下停车场(出口),桂城街道,113.15378,23.066037,0,0,0,0,0,0,0,0,0,0
B0GKZ9CNS1,南海万科广场地下停车场(入口),桂城街道,113.149315,23.040017,0,0,0,0,0,0,0,0,0,0
B0GKZ9DPTU,万达广场佛山南海店地下停车场,桂城街道,113.150593,23.065973,0,0,0,0,0,0,0,0,0,0
B0GKZ9ED5O,南海万科广场地下停车场(出口),桂城街道,113.149566,23.039657,0,0,0,0,0,0,0,0,0,0
B0GKZA80XH,溪悦公园,桂城街道,113.167509,23.045146,0,0,0,0,0,0,0,0,0,0
B0GR06UBCG,湘飘万里大碗菜(国昌广场店),大沥镇,113.196542,23.141862,0,0,0,0,0,0,0,0,0,0
B0GR0LX307,百丽(万达广场佛山南海店),桂城街道,113.151585,23.065722,0,0,0,0,0,0,0,0,0,0
B0GR1MV2AJ,优剪(南海万科广场工作室),桂城街道,113.148264,23.039563,0,0,0,0,0,0,0,0,0,0
B0GR37IUMC,雅瑶立交桥,里水镇,113.128766,23.127248,0,0,0,0,0,0,0,0,0,0
B0GR37J24A,加犸文化传播,桂城街道,113.144333,23.042368,0,0,0,0,0,0,0,0,0,0
B0GR39KVGG,圣地广场B区,狮山镇,113.047782,23.071175,0,0,0,0,0,0,0,0,0,0
B0GR3OM6DW,万城万充汽车充电站(保捷广场),九江镇,113.011446,22.9136,0,0,0,0,0,0,0,0,0,0
B0GR4YHTVY,爱炫机(国昌广场店),里水镇,113.196125,23.143019,0,0,0,0,0,0,0,0,0,0
B0GR514674,黎氏二世公祠,西樵镇,112.911093,22.957345,1,0,0,0,0,0,0,0,0,0
B0GR5528M8,串掌门砂锅串串香(美盛广场店),丹灶镇,113.03975,23.049173,0,0,0,0,0,0,0,0,0,0
B0GR5L3BZ1,YIFUNONG(鸿大广场店),桂城街道,113.128269,23.051499,0,0,0,0,0,0,0,0,0,0
B0GR66V9MJ,桥公馆·会席·四季料亭,桂城街道,113.144018,23.059676,0,0,0,0,0,0,0,0,0,0
B0GR6AY19N,京东(永润广场店),里水镇,113.189395,23.187101,0,0,0,0,0,0,0,0,0,0
B0GR6KWGXK,潮海潮汕砂锅粥(新兴利广场店),狮山镇,112.899331,23.100497,0,0,0,0,0,0,0,0,0,0
B0GR6O2TKA,顺联公园里季华东店(3号门),桂城街道,113.160022,23.016228,1,0,0,0,0,0,0,0,0,0
B0GR6YZ5QU,栢草源(伟业兴隆广场店),大沥镇,113.113957,23.10849,0,0,0,0,0,0,0,0,0,0
