id,name,type,mentions,confidence,source_count,weight,sources
E0024,年间,朝代,276,0.8,21,1932.0,中枢与象征_佛山祖庙;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山祖庙;南海美食_南海传说篇;南海美食_南海特产篇;南海美食南海特产南海传说_合辑;南海龙狮南海衣冠南海古村_南海衣冠篇;岭南文化知识书系_佛山祖庙;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第22辑_(广东省南海市政协文史资料委员会编);南海文史资料_第26辑_黄少强画传;南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第3辑_西樵山专辑;南海文史资料_第5辑_(政协南海县委员会文史组编)
E0025,一年,朝代,275,0.8,21,1925.0,南海县志(OCR);中枢与象征_佛山祖庙;佛山市博物馆藏绘画;佛山文史资料;南海美食_南海美食篇;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第16辑_(南海县政协文史资料研究委员会);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第22辑_(广东省南海市政协文史资料委员会编);南海文史资料_第23辑_石景宜先生传;南海文史资料_第24辑_蚕桑谱专辑;南海文史资料_第26辑_黄少强画传;南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第37辑_后门中学七十年 1932年-2002年
E0026,孙中山,地点,353,0.8,15,1835.6,佛山历史人物录;佛山文史资料;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第16辑_(南海县政协文史资料研究委员会);南海文史资料_第23辑_石景宜先生传;南海文史资料_第25辑_(广东省南海市政协文史资料委员会编);南海文史资料_第28辑_纪念詹天佑诞辰一百三十五周年特辑;南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第30辑_近代改革的先驱者康有为;南海文史资料_第34辑_(广东省南海市政协文史和学习委员会);南海文史资料_第6辑_(政协南海县委员会文史组编)
E0027,二年,朝代,293,0.8,17,1699.4,南海县志(OCR);中枢与象征_佛山祖庙;佛山市博物馆藏绘画;佛山祖庙;南海非遗_南海书画篇;大德南海志_维基文库;岭南文化知识书系_佛山祖庙;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第28辑_纪念詹天佑诞辰一百三十五周年特辑;南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑;南海文史资料_第3辑_西樵山专辑
E0028,当年,朝代,274,0.8,18,1671.4,佛山市志_下;南海美食_南海传说篇;南海美食_南海特产篇;南海美食南海特产南海传说_合辑;南海龙狮南海衣冠南海古村_南海衣冠篇;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第16辑_(南海县政协文史资料研究委员会);南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第23辑_石景宜先生传;南海文史资料_第26辑_黄少强画传;南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第34辑_(广东省南海市政协文史和学习委员会);南海文史资料_第37辑_后门中学七十年 1932年-2002年;南海文史资料_第3辑_西樵山专辑;南海文史资料_第5辑_(政协南海县委员会文史组编)
E0029,现代,朝代,272,0.8,17,1577.6,中枢与象征_佛山祖庙;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山祖庙;南海市文化艺术志;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;南海龙狮南海衣冠南海古村_南海衣冠篇;南海龙狮南海衣冠南海古村_南海龙狮篇;岭南文化知识书系_佛山祖庙;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第26辑_黄少强画传;南海文史资料_第37辑_后门中学七十年 1932年-2002年
E0030,黄飞鸿,人物,824,0.95,4,1565.6,南海龙狮南海衣冠南海古村_南海古村篇;南海龙狮南海衣冠南海古村_南海龙狮篇;南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第31辑_南海黄飞鸿传
E0031,武术,文化要素,498,0.95,8,1543.8,佛山历史人物录;佛山祖庙;南海龙狮南海衣冠南海古村_南海古村篇;南海龙狮南海衣冠南海古村_南海龙狮篇;岭南文化知识书系_佛山祖庙;南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第31辑_南海黄飞鸿传
E0032,官山,地点,316,0.8,11,1264.0,南海市西樵山旅游度假区志;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第22辑_(广东省南海市政协文史资料委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第3辑_西樵山专辑;南海文史资料_第5辑_(政协南海县委员会文史组编);南海文史资料_第6辑_(政协南海县委员会文史组编);南海文史资料_第8辑_(政协南海县委员会文史组)
E0033,进士,文化要素,235,0.95,15,1222.0,佛山历史人物录;佛山市博物馆藏绘画;南海美食_南海传说篇;南海美食南海特产南海传说_合辑;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海衣冠篇;大德南海志_维基文库;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑;南海文史资料_第3辑_西樵山专辑
E0034,同治,朝代,386,0.95,8,1196.6,南海县志(OCR);佛山市博物馆藏绘画;南海文史资料_邹伯奇;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第2辑_(政协南海县委员会文史组)
E0035,文艺,文化要素,518,0.75,5,1139.6,中国旅行_广州佛山;佛山历史人物录;南海市文化艺术志;南海文史资料_第19辑_(南海县政协文史资料委员会编);南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编)
E0036,盐步,地点,208,0.95,15,1081.6,南海市文化艺术志;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇;南海龙狮南海衣冠南海古村_南海龙狮篇;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第19辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第37辑_后门中学七十年 1932年-2002年
E0037,书画,文化要素,384,0.75,7,1075.2,佛山历史人物录;佛山市博物馆藏绘画;南海市文化艺术志;南海非遗_南海书画篇;南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第23辑_石景宜先生传;南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编)
E0038,城市,地点,275,0.8,10,1017.5,中国旅行_广州佛山;中枢与象征_佛山祖庙;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山祖庙;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海衣冠篇;岭南文化知识书系_佛山祖庙
E0039,石景宜,人物,622,0.95,3,995.2,佛山历史人物录;南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第23辑_石景宜先生传
E0040,四年,朝代,242,0.8,11,968.0,南海县志(OCR);中枢与象征_佛山祖庙;南海非遗_南海书画篇;大德南海志_维基文库;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第25辑_(广东省南海市政协文史资料委员会编);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第5辑_(政协南海县委员会文史组编)
E0041,广州市,地点,182,0.8,15,946.4,中国旅行_广州佛山;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第19辑_(南海县政协文史资料委员会编);南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第23辑_石景宜先生传;南海文史资料_第25辑_(广东省南海市政协文史资料委员会编);南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第34辑_(广东省南海市政协文史和学习委员会);南海文史资料_第37辑_后门中学七十年 1932年-2002年;南海文史资料_第6辑_(政协南海县委员会文史组编);南海文史资料_第8辑_(政协南海县委员会文史组)
E0042,明代,朝代,250,0.95,10,925.0,中枢与象征_佛山祖庙;佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海美食_南海特产篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海衣冠篇;岭南文化知识书系_佛山祖庙;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第3辑_西樵山专辑
E0043,国画,文化要素,404,0.75,5,888.8,佛山历史人物录;佛山市博物馆藏绘画;南海市文化艺术志;南海非遗_南海书画篇;南海文史资料_第26辑_黄少强画传
E0044,医院,建筑,260,0.8,9,884.0,中国旅行_广州佛山;佛山历史人物录;佛山文史资料;南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第16辑_(南海县政协文史资料研究委员会);南海文史资料_第17辑_(南海县政协文史资料研究委员会);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第22辑_(广东省南海市政协文史资料委员会编)
E0045,时代,朝代,170,0.8,15,884.0,佛山市博物馆藏绘画;佛山文史资料;南海非遗_南海书画篇;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第16辑_(南海县政协文史资料研究委员会);南海文史资料_第17辑_(南海县政协文史资料研究委员会);南海文史资料_第22辑_(广东省南海市政协文史资料委员会编);南海文史资料_第25辑_(广东省南海市政协文史资料委员会编);南海文史资料_第26辑_黄少强画传;南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第30辑_近代改革的先驱者康有为;南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑;南海文史资料_第3辑_西樵山专辑
E0046,绘画,文化要素,387,0.75,5,851.4,佛山历史人物录;佛山市博物馆藏绘画;南海非遗_南海书画篇;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第26辑_黄少强画传
E0047,工艺,文化要素,246,0.75,9,836.4,中国旅行_广州佛山;中枢与象征_佛山祖庙;佛山历史人物录;佛山市志_下;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇;南海龙狮南海衣冠南海古村_南海衣冠篇;南海龙狮南海衣冠南海古村_南海龙狮篇
E0048,戴鸿慈,人物,635,0.95,2,825.5,南海文史资料_第17辑_(南海县政协文史资料研究委员会);南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑
E0049,梁启超,人物,373,0.95,5,820.6,南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第22辑_(广东省南海市政协文史资料委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第30辑_近代改革的先驱者康有为;南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑
E0050,五年,朝代,188,0.8,12,808.4,南海县志(OCR);中国旅行_广州佛山;中枢与象征_佛山祖庙;佛山文史资料;佛山祖庙;大德南海志_维基文库;岭南文化知识书系_佛山祖庙;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第16辑_(南海县政协文史资料研究委员会);南海文史资料_第17辑_(南海县政协文史资料研究委员会);南海文史资料_第26辑_黄少强画传;南海文史资料_第2辑_(政协南海县委员会文史组)
E0051,元年,朝代,207,0.8,10,765.9,南海县志(OCR);中枢与象征_佛山祖庙;佛山市志_上;南海市西樵山旅游度假区志;大德南海志_维基文库;南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第28辑_纪念詹天佑诞辰一百三十五周年特辑;南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第6辑_(政协南海县委员会文史组编)
E0052,近代,朝代,246,0.8,8,762.6,佛山市博物馆藏绘画;南海文史资料_邹伯奇;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第22辑_(广东省南海市政协文史资料委员会编);南海文史资料_第28辑_纪念詹天佑诞辰一百三十五周年特辑;南海文史资料_第30辑_近代改革的先驱者康有为;南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑
E0053,平洲,地点,220,0.95,8,682.0,南海市文化艺术志;南海美食_南海特产篇;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第19辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编)
E0054,民乐,地点,356,0.95,4,676.4,南海市西樵山旅游度假区志;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组)
E0055,城区,地点,295,0.8,5,649.0,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_第21辑_(广东省南海市政协文史资料委员会编)
E0056,举人,文化要素,174,0.95,10,643.8,佛山市博物馆藏绘画;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海衣冠篇;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第17辑_(南海县政协文史资料研究委员会);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第2辑_(政协南海县委员会文史组)
E0057,祠堂,建筑,159,0.95,11,636.0,中枢与象征_佛山祖庙;佛山祖庙;南海美食_南海传说篇;南海美食_南海特产篇;南海美食南海特产南海传说_合辑;南海龙狮南海衣冠南海古村_南海古村篇;南海龙狮南海衣冠南海古村_南海衣冠篇;南海龙狮南海衣冠南海古村_南海龙狮篇;岭南文化知识书系_佛山祖庙;南海文史资料_第3辑_西樵山专辑;南海文史资料_第6辑_(政协南海县委员会文史组编)
E0058,公路,地点,227,0.8,7,635.6,佛山市志_下;南海市西樵山旅游度假区志;南海文史资料_第19辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第8辑_(政协南海县委员会文史组)
E0059,清朝,朝代,181,0.8,9,615.4,佛山文史资料;佛山祖庙;岭南文化知识书系_佛山祖庙;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第17辑_(南海县政协文史资料研究委员会);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第30辑_近代改革的先驱者康有为;南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑
E0060,南海市,地点,244,0.8,6,610.0,南海市文化艺术志;南海文史资料_第25辑_(广东省南海市政协文史资料委员会编);南海文史资料_第26辑_黄少强画传;南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第28辑_纪念詹天佑诞辰一百三十五周年特辑;南海文史资料_第37辑_后门中学七十年 1932年-2002年
E0061,学堂,建筑,179,0.8,9,608.6,南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第22辑_(广东省南海市政协文史资料委员会编);南海文史资料_第28辑_纪念詹天佑诞辰一百三十五周年特辑;南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第30辑_近代改革的先驱者康有为;南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑
E0062,乾隆,朝代,215,0.95,7,602.0,南海县志(OCR);中枢与象征_佛山祖庙;佛山市博物馆藏绘画;佛山祖庙;南海美食_南海传说篇;南海美食南海特产南海传说_合辑;岭南文化知识书系_佛山祖庙
E0063,七年,朝代,177,0.8,9,601.8,南海县志(OCR);中枢与象征_佛山祖庙;南海非遗_南海书画篇;大德南海志_维基文库;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组)
E0064,周年,朝代,171,0.8,9,581.4,南海市文化艺术志;南海非遗_南海书画篇;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第23辑_石景宜先生传;南海文史资料_第25辑_(广东省南海市政协文史资料委员会编);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第28辑_纪念詹天佑诞辰一百三十五周年特辑;南海文史资料_第37辑_后门中学七十年 1932年-2002年
E0065,詹天佑,人物,442,0.95,2,574.6,南海文史资料_第28辑_纪念詹天佑诞辰一百三十五周年特辑;南海文史资料_第2辑_(政协南海县委员会文史组)
E0066,书馆,建筑,433,0.8,2,562.9,佛山历史人物录;南海市文化艺术志
E0067,六年,朝代,161,0.8,9,547.4,南海县志(OCR);大德南海志_维基文库;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第5辑_(政协南海县委员会文史组编)
E0068,乡村,地点,137,0.8,10,506.9,南海市西樵山旅游度假区志;南海龙狮南海衣冠南海古村_南海衣冠篇;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第37辑_后门中学七十年 1932年-2002年;南海文史资料_第5辑_(政协南海县委员会文史组编);南海文史资料_第8辑_(政协南海县委员会文史组)
E0069,佛市,地点,228,0.8,5,501.6,中枢与象征_佛山祖庙;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;南海市文化艺术志
E0070,技艺,文化要素,134,0.75,10,495.8,佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇;南海龙狮南海衣冠南海古村_南海龙狮篇;岭南文化知识书系_佛山祖庙;南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第31辑_南海黄飞鸿传;南海文史资料_第8辑_(政协南海县委员会文史组)
E0071,清代,朝代,145,0.95,9,493.0,中枢与象征_佛山祖庙;佛山历史人物录;佛山市博物馆藏绘画;南海非遗_南海书画篇;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第3辑_西樵山专辑
E0072,罗村,地点,158,0.95,8,489.8,南海市文化艺术志;南海美食_南海美食篇;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第19辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第34辑_(广东省南海市政协文史和学习委员会)
E0073,八年,朝代,132,0.8,10,488.4,南海县志(OCR);佛山祖庙;大德南海志_维基文库;岭南文化知识书系_佛山祖庙;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第3辑_西樵山专辑
E0074,博物馆,建筑,191,0.8,6,477.5,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;南海市文化艺术志;南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑;南海文史资料_第3辑_西樵山专辑
E0075,范围,地点,187,0.8,6,467.5,中枢与象征_佛山祖庙;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_第3辑_西樵山专辑
E0076,官窑,地点,124,0.95,10,458.8,南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第19辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第26辑_黄少强画传;南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第37辑_后门中学七十年 1932年-2002年;南海文史资料_第8辑_(政协南海县委员会文史组)
E0077,尚书,人物,133,0.7,9,452.2,佛山祖庙;南海美食_南海传说篇;南海美食南海特产南海传说_合辑;南海非遗_南海书画篇;岭南文化知识书系_佛山祖庙;南海文史资料_第17辑_(南海县政协文史资料研究委员会);南海文史资料_第22辑_(广东省南海市政协文史资料委员会编);南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑;南海文史资料_第3辑_西樵山专辑
E0078,祖庙,建筑,282,0.95,3,451.2,中枢与象征_佛山祖庙;佛山祖庙;岭南文化知识书系_佛山祖庙
E0079,宗祠,建筑,203,0.95,5,446.6,中枢与象征_佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海龙狮南海衣冠南海古村_南海衣冠篇;南海文史资料_第29辑_(广东省南海市政协文史和学习委员会编)
E0080,西江,地点,129,0.95,9,438.6,中国旅行_广州佛山;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食南海特产南海传说_合辑;南海龙狮南海衣冠南海古村_南海衣冠篇;南海文史资料_第11辑_(南海县政协文史资料研究委员会编);南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第6辑_(政协南海县委员会文史组编)
E0081,陈启沅,人物,263,0.95,3,420.8,南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第24辑_蚕桑谱专辑
E0082,十年,朝代,142,0.8,7,397.6,南海县志(OCR);大德南海志_维基文库;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第17辑_(南海县政协文史资料研究委员会);南海文史资料_第26辑_黄少强画传;南海文史资料_第2辑_(政协南海县委员会文史组);南海文史资料_第36辑_纪念戴鸿慈诞辰一百五十周年特辑
E0083,纺织,文化要素,243,0.95,3,388.8,佛山市志_下;南海市西樵山旅游度假区志;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑
E0084,歌曲,文化要素,202,0.75,4,383.8,南海市文化艺术志;南海文史资料_第18辑_(南海县政协文史资料委员会编);南海文史资料_第20辑_(广东省南海县政协文史资料委员会编);南海文史资料_第2辑_(政协南海县委员会文史组)
E0085,丝织,文化要素,232,0.95,3,371.2,南海市西樵山旅游度假区志;南海文史资料_第10辑_陈启沅与南海县纺织工业史专辑;南海文史资料_第1辑_(政协南海县委员会文史组)
E0086,晚年,朝代,106,0.8,9,360.4,佛山历史人物录;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食南海特产南海传说_合辑;南海非遗_南海书画篇;南海文史资料_第12辑_纪念康有为诞辰一百三十周年、戊戌维新运动九十周年专辑;南海文史资料_第13辑_(南海县政协文史资料研究委员会编);南海文史资料_第27辑_(广东省南海市政协文史和学习委员会编);南海文史资料_第34辑_(广东省南海市政协文史和学习委员会)
E0087,北江,地点,116,0.95,8,359.6,南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食南海特产南海传说_合辑;南海龙狮南海衣冠南海古村_南海衣冠篇;南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第21辑_(广东省南海市政协文史资料委员会编);南海文史资料_第34辑_(广东省南海市政协文史和学习委员会)
E0088,和顺,地点,127,0.95,7,355.6,南海市文化艺术志;南海美食_南海特产篇;南海文史资料_第14辑_(南海县政协文史资料委员会编);南海文史资料_第15辑_(南海县政协文史资料委员会编);南海文史资料_第1辑_(政协南海县委员会文史组);南海文史资料_第37辑_后门中学七十年 1932年-2002年;南海文史资料_第8辑_(政协南海县委员会文史组)
