ix,iy,clng,clat,town,official_count,immovable_count,museum_count,historical_area_count,historical_street_count
62,95,113.11925,23.22775,里水镇,0,0,0,0,0
62,96,113.11925,23.23225,里水镇,0,0,0,0,0
62,97,113.11925,23.23675,里水镇,0,0,0,0,0
62,98,113.11925,23.24125,里水镇,0,0,0,0,0
62,99,113.11925,23.24575,里水镇,0,0,0,0,0
62,100,113.11925,23.25025,里水镇,0,0,0,0,0
62,101,113.11925,23.25475,里水镇,0,0,0,0,0
62,102,113.11925,23.25925,里水镇,0,0,0,0,0
62,103,113.11925,23.26375,里水镇,0,0,0,0,0
62,104,113.11925,23.26825,里水镇,0,0,0,0,0
62,105,113.11925,23.27275,里水镇,0,0,0,0,0
62,106,113.11925,23.27725,里水镇,0,0,0,0,0
62,107,113.11925,23.28175,里水镇,0,0,0,0,0
62,108,113.11925,23.28625,里水镇,0,0,0,0,0
62,109,113.11925,23.29075,里水镇,0,0,0,0,0
62,110,113.11925,23.29525,里水镇,0,0,0,0,0
62,111,113.11925,23.29975,里水镇,0,0,0,0,0
62,112,113.11925,23.30425,里水镇,0,0,0,0,0
63,56,113.12375,23.05225,桂城街道,1,1,0,0,0
63,57,113.12375,23.05675,桂城街道,0,0,0,0,0
63,58,113.12375,23.06125,桂城街道,0,0,0,0,0
63,59,113.12375,23.06575,桂城街道,2,2,0,0,0
63,60,113.12375,23.07025,桂城街道,0,0,0,0,0
63,61,113.12375,23.07475,桂城街道,0,0,0,0,0
63,62,113.12375,23.07925,大沥镇,0,0,0,0,0
63,63,113.12375,23.08375,大沥镇,0,0,0,0,0
63,64,113.12375,23.08825,大沥镇,0,0,0,0,0
63,65,113.12375,23.09275,大沥镇,0,0,0,0,0
63,66,113.12375,23.09725,大沥镇,0,0,0,0,0
63,67,113.12375,23.10175,大沥镇,0,0,0,0,0
63,68,113.12375,23.10625,大沥镇,0,0,0,0,0
63,69,113.12375,23.11075,大沥镇,1,1,0,0,0
63,70,113.12375,23.11525,大沥镇,1,0,0,0,0
63,71,113.12375,23.11975,大沥镇,0,0,0,0,0
63,72,113.12375,23.12425,大沥镇,0,0,0,0,0
63,73,113.12375,23.12875,大沥镇,0,0,0,0,0
63,74,113.12375,23.13325,大沥镇,0,0,0,0,0
63,75,113.12375,23.13775,大沥镇,4,4,0,0,0
63,76,113.12375,23.14225,大沥镇,0,0,0,0,0
63,77,113.12375,23.14675,大沥镇,0,0,0,0,0
63,78,113.12375,23.15125,里水镇,0,0,0,0,0
63,79,113.12375,23.15575,里水镇,5,5,0,0,0
63,80,113.12375,23.16025,里水镇,4,4,0,0,0
63,81,113.12375,23.16475,里水镇,0,0,0,0,0
63,82,113.12375,23.16925,里水镇,0,0,0,0,0
63,83,113.12375,23.17375,里水镇,0,0,0,0,0
63,84,113.12375,23.17825,里水镇,0,0,0,0,0
63,85,113.12375,23.18275,里水镇,0,0,0,0,0
63,86,113.12375,23.18725,里水镇,0,0,0,0,0
63,87,113.12375,23.19175,里水镇,0,0,0,0,0
63,88,113.12375,23.19625,里水镇,0,0,0,0,0
63,89,113.12375,23.20075,里水镇,1,1,0,0,0
63,90,113.12375,23.20525,里水镇,0,0,0,0,0
63,91,113.12375,23.20975,里水镇,0,0,0,0,0
63,92,113.12375,23.21425,里水镇,0,0,0,0,0
63,93,113.12375,23.21875,里水镇,0,0,0,0,0
63,94,113.12375,23.22325,里水镇,0,0,0,0,0
63,95,113.12375,23.22775,里水镇,0,0,0,0,0
63,96,113.12375,23.23225,里水镇,0,0,0,0,0
63,97,113.12375,23.23675,里水镇,0,0,0,0,0
63,98,113.12375,23.24125,里水镇,0,0,0,0,0
63,99,113.12375,23.24575,里水镇,0,0,0,0,0
63,100,113.12375,23.25025,里水镇,0,0,0,0,0
63,101,113.12375,23.25475,里水镇,1,0,1,0,0
63,102,113.12375,23.25925,里水镇,0,0,0,0,0
63,103,113.12375,23.26375,里水镇,0,0,0,0,0
63,104,113.12375,23.26825,里水镇,0,0,0,0,0
63,105,113.12375,23.27275,里水镇,0,0,0,0,0
63,106,113.12375,23.27725,里水镇,0,0,0,0,0
63,107,113.12375,23.28175,里水镇,0,0,0,0,0
63,108,113.12375,23.28625,里水镇,0,0,0,0,0
63,109,113.12375,23.29075,里水镇,0,0,0,0,0
63,110,113.12375,23.29525,里水镇,0,0,0,0,0
63,111,113.12375,23.29975,里水镇,1,0,0,1,0
63,112,113.12375,23.30425,里水镇,0,0,0,0,0
64,55,113.12825,23.04775,未标注,0,0,0,0,0
64,56,113.12825,23.05225,桂城街道,1,1,0,0,0
64,57,113.12825,23.05675,桂城街道,0,0,0,0,0
64,58,113.12825,23.06125,桂城街道,0,0,0,0,0
64,59,113.12825,23.06575,桂城街道,2,2,0,0,0
64,60,113.12825,23.07025,桂城街道,0,0,0,0,0
64,61,113.12825,23.07475,桂城街道,0,0,0,0,0
64,62,113.12825,23.07925,大沥镇,0,0,0,0,0
64,63,113.12825,23.08375,大沥镇,0,0,0,0,0
64,64,113.12825,23.08825,大沥镇,0,0,0,0,0
64,65,113.12825,23.09275,大沥镇,0,0,0,0,0
64,66,113.12825,23.09725,大沥镇,0,0,0,0,0
64,67,113.12825,23.10175,大沥镇,0,0,0,0,0
64,68,113.12825,23.10625,大沥镇,0,0,0,0,0
64,69,113.12825,23.11075,大沥镇,0,0,0,0,0
64,70,113.12825,23.11525,大沥镇,0,0,0,0,0
64,71,113.12825,23.11975,大沥镇,0,0,0,0,0
64,72,113.12825,23.12425,大沥镇,0,0,0,0,0
64,73,113.12825,23.12875,大沥镇,0,0,0,0,0
64,74,113.12825,23.13325,大沥镇,0,0,0,0,0
64,75,113.12825,23.13775,大沥镇,4,4,0,0,0
64,76,113.12825,23.14225,大沥镇,0,0,0,0,0
64,77,113.12825,23.14675,大沥镇,0,0,0,0,0
64,78,113.12825,23.15125,里水镇,0,0,0,0,0
64,79,113.12825,23.15575,里水镇,1,1,0,0,0
64,80,113.12825,23.16025,里水镇,0,0,0,0,0
64,81,113.12825,23.16475,里水镇,0,0,0,0,0
64,82,113.12825,23.16925,里水镇,0,0,0,0,0
64,83,113.12825,23.17375,里水镇,0,0,0,0,0
64,84,113.12825,23.17825,里水镇,0,0,0,0,0
64,85,113.12825,23.18275,里水镇,0,0,0,0,0
64,86,113.12825,23.18725,里水镇,0,0,0,0,0
64,87,113.12825,23.19175,里水镇,0,0,0,0,0
64,88,113.12825,23.19625,里水镇,1,1,0,0,0
64,89,113.12825,23.20075,里水镇,0,0,0,0,0
64,90,113.12825,23.20525,里水镇,0,0,0,0,0
64,91,113.12825,23.20975,里水镇,0,0,0,0,0
64,92,113.12825,23.21425,里水镇,0,0,0,0,0
64,93,113.12825,23.21875,里水镇,0,0,0,0,0
64,94,113.12825,23.22325,里水镇,0,0,0,0,0
64,95,113.12825,23.22775,里水镇,0,0,0,0,0
64,96,113.12825,23.23225,里水镇,0,0,0,0,0
64,97,113.12825,23.23675,里水镇,0,0,0,0,0
64,98,113.12825,23.24125,里水镇,0,0,0,0,0
64,99,113.12825,23.24575,里水镇,0,0,0,0,0
64,100,113.12825,23.25025,里水镇,0,0,0,0,0
64,101,113.12825,23.25475,里水镇,1,0,1,0,0
64,102,113.12825,23.25925,里水镇,0,0,0,0,0
64,103,113.12825,23.26375,里水镇,0,0,0,0,0
64,104,113.12825,23.26825,里水镇,0,0,0,0,0
64,105,113.12825,23.27275,里水镇,0,0,0,0,0
64,106,113.12825,23.27725,里水镇,0,0,0,0,0
64,107,113.12825,23.28175,里水镇,0,0,0,0,0
64,108,113.12825,23.28625,里水镇,0,0,0,0,0
64,109,113.12825,23.29075,里水镇,2,0,0,2,0
64,110,113.12825,23.29525,里水镇,1,1,0,0,0
64,111,113.12825,23.29975,里水镇,2,1,0,1,0
64,112,113.12825,23.30425,里水镇,0,0,0,0,0
64,113,113.12825,23.30875,里水镇,0,0,0,0,0
64,114,113.12825,23.31325,未标注,0,0,0,0,0
65,54,113.13275,23.04325,桂城街道,0,0,0,0,0
65,55,113.13275,23.04775,桂城街道,0,0,0,0,0
65,56,113.13275,23.05225,桂城街道,0,0,0,0,0
65,57,113.13275,23.05675,桂城街道,1,1,0,0,0
65,58,113.13275,23.06125,桂城街道,0,0,0,0,0
65,59,113.13275,23.06575,桂城街道,0,0,0,0,0
65,60,113.13275,23.07025,桂城街道,0,0,0,0,0
65,61,113.13275,23.07475,桂城街道,0,0,0,0,0
65,62,113.13275,23.07925,大沥镇,0,0,0,0,0
65,63,113.13275,23.08375,大沥镇,0,0,0,0,0
65,64,113.13275,23.08825,大沥镇,0,0,0,0,0
65,65,113.13275,23.09275,大沥镇,0,0,0,0,0
65,66,113.13275,23.09725,大沥镇,1,0,0,0,0
65,67,113.13275,23.10175,大沥镇,1,0,0,0,0
65,68,113.13275,23.10625,大沥镇,0,0,0,0,0
65,69,113.13275,23.11075,大沥镇,0,0,0,0,0
65,70,113.13275,23.11525,大沥镇,0,0,0,0,0
65,71,113.13275,23.11975,大沥镇,0,0,0,0,0
65,72,113.13275,23.12425,大沥镇,0,0,0,0,0
65,73,113.13275,23.12875,大沥镇,0,0,0,0,0
65,74,113.13275,23.13325,大沥镇,0,0,0,0,0
65,75,113.13275,23.13775,大沥镇,0,0,0,0,0
65,76,113.13275,23.14225,大沥镇,0,0,0,0,0
65,77,113.13275,23.14675,大沥镇,0,0,0,0,0
65,78,113.13275,23.15125,里水镇,1,1,0,0,0
65,79,113.13275,23.15575,里水镇,1,1,0,0,0
65,80,113.13275,23.16025,里水镇,0,0,0,0,0
65,81,113.13275,23.16475,里水镇,0,0,0,0,0
65,82,113.13275,23.16925,里水镇,0,0,0,0,0
65,83,113.13275,23.17375,里水镇,0,0,0,0,0
65,84,113.13275,23.17825,里水镇,1,1,0,0,0
65,85,113.13275,23.18275,里水镇,1,1,0,0,0
65,86,113.13275,23.18725,里水镇,0,0,0,0,0
65,87,113.13275,23.19175,里水镇,0,0,0,0,0
65,88,113.13275,23.19625,里水镇,0,0,0,0,0
65,89,113.13275,23.20075,里水镇,0,0,0,0,0
65,90,113.13275,23.20525,里水镇,0,0,0,0,0
65,91,113.13275,23.20975,里水镇,0,0,0,0,0
65,92,113.13275,23.21425,里水镇,2,0,0,2,0
65,93,113.13275,23.21875,里水镇,3,1,0,2,0
65,94,113.13275,23.22325,里水镇,0,0,0,0,0
65,95,113.13275,23.22775,里水镇,1,0,0,1,0
65,96,113.13275,23.23225,里水镇,0,0,0,0,0
65,97,113.13275,23.23675,里水镇,0,0,0,0,0
65,98,113.13275,23.24125,里水镇,0,0,0,0,0
65,99,113.13275,23.24575,里水镇,0,0,0,0,0
65,100,113.13275,23.25025,里水镇,0,0,0,0,0
65,101,113.13275,23.25475,里水镇,0,0,0,0,0
65,102,113.13275,23.25925,里水镇,0,0,0,0,0
65,103,113.13275,23.26375,里水镇,0,0,0,0,0
65,104,113.13275,23.26825,里水镇,0,0,0,0,0
65,105,113.13275,23.27275,里水镇,1,1,0,0,0
65,106,113.13275,23.27725,里水镇,0,0,0,0,0
65,107,113.13275,23.28175,里水镇,0,0,0,0,0
65,108,113.13275,23.28625,里水镇,0,0,0,0,0
65,109,113.13275,23.29075,里水镇,3,0,1,2,0
65,110,113.13275,23.29525,里水镇,1,1,0,0,0
65,111,113.13275,23.29975,里水镇,1,1,0,0,0
65,112,113.13275,23.30425,里水镇,0,0,0,0,0
65,113,113.13275,23.30875,里水镇,0,0,0,0,0
66,52,113.13725,23.03425,桂城街道,0,0,0,0,0
66,53,113.13725,23.03875,桂城街道,0,0,0,0,0
66,55,113.13725,23.04775,桂城街道,0,0,0,0,0
66,56,113.13725,23.05225,桂城街道,0,0,0,0,0
66,57,113.13725,23.05675,桂城街道,1,1,0,0,0
66,58,113.13725,23.06125,桂城街道,0,0,0,0,0
66,59,113.13725,23.06575,桂城街道,1,1,0,0,0
66,60,113.13725,23.07025,桂城街道,0,0,0,0,0
66,61,113.13725,23.07475,桂城街道,0,0,0,0,0
66,62,113.13725,23.07925,大沥镇,0,0,0,0,0
66,63,113.13725,23.08375,大沥镇,0,0,0,0,0
66,64,113.13725,23.08825,大沥镇,0,0,0,0,0
66,65,113.13725,23.09275,大沥镇,0,0,0,0,0
66,66,113.13725,23.09725,大沥镇,1,0,0,0,0
66,67,113.13725,23.10175,大沥镇,1,0,0,0,0
66,68,113.13725,23.10625,大沥镇,0,0,0,0,0
66,69,113.13725,23.11075,大沥镇,0,0,0,0,0
66,70,113.13725,23.11525,大沥镇,0,0,0,0,0
66,71,113.13725,23.11975,大沥镇,0,0,0,0,0
66,72,113.13725,23.12425,大沥镇,0,0,0,0,0
66,73,113.13725,23.12875,大沥镇,0,0,0,0,0
66,74,113.13725,23.13325,大沥镇,0,0,0,0,0
66,75,113.13725,23.13775,大沥镇,0,0,0,0,0
66,76,113.13725,23.14225,大沥镇,0,0,0,0,0
66,77,113.13725,23.14675,大沥镇,0,0,0,0,0
66,78,113.13725,23.15125,里水镇,0,0,0,0,0
66,79,113.13725,23.15575,里水镇,0,0,0,0,0
66,80,113.13725,23.16025,里水镇,0,0,0,0,0
66,81,113.13725,23.16475,里水镇,0,0,0,0,0
66,82,113.13725,23.16925,里水镇,1,1,0,0,0
66,83,113.13725,23.17375,里水镇,0,0,0,0,0
66,84,113.13725,23.17825,里水镇,0,0,0,0,0
66,85,113.13725,23.18275,里水镇,0,0,0,0,0
66,86,113.13725,23.18725,里水镇,0,0,0,0,0
66,87,113.13725,23.19175,里水镇,0,0,0,0,0
66,88,113.13725,23.19625,里水镇,0,0,0,0,0
66,89,113.13725,23.20075,里水镇,0,0,0,0,0
66,90,113.13725,23.20525,里水镇,0,0,0,0,0
66,91,113.13725,23.20975,里水镇,0,0,0,0,0
66,92,113.13725,23.21425,里水镇,2,0,0,2,0
66,93,113.13725,23.21875,里水镇,3,1,0,2,0
66,94,113.13725,23.22325,里水镇,37,31,0,5,0
66,95,113.13725,23.22775,里水镇,1,0,0,1,0
66,96,113.13725,23.23225,里水镇,0,0,0,0,0
66,97,113.13725,23.23675,里水镇,0,0,0,0,0
66,98,113.13725,23.24125,里水镇,0,0,0,0,0
66,99,113.13725,23.24575,里水镇,1,1,0,0,0
66,100,113.13725,23.25025,里水镇,0,0,0,0,0
66,101,113.13725,23.25475,里水镇,0,0,0,0,0
66,102,113.13725,23.25925,里水镇,0,0,0,0,0
66,103,113.13725,23.26375,里水镇,0,0,0,0,0
66,104,113.13725,23.26825,里水镇,0,0,0,0,0
66,105,113.13725,23.27275,里水镇,0,0,0,0,0
66,106,113.13725,23.27725,里水镇,0,0,0,0,0
66,107,113.13725,23.28175,里水镇,0,0,0,0,0
66,108,113.13725,23.28625,里水镇,0,0,0,0,0
66,109,113.13725,23.29075,里水镇,0,0,0,0,0
66,110,113.13725,23.29525,里水镇,0,0,0,0,0
66,111,113.13725,23.29975,里水镇,0,0,0,0,0
66,112,113.13725,23.30425,里水镇,0,0,0,0,0
67,50,113.14175,23.02525,桂城街道,0,0,0,0,0
67,51,113.14175,23.02975,桂城街道,0,0,0,0,0
67,52,113.14175,23.03425,桂城街道,0,0,0,0,0
67,53,113.14175,23.03875,桂城街道,0,0,0,0,0
67,54,113.14175,23.04325,桂城街道,0,0,0,0,0
67,55,113.14175,23.04775,桂城街道,0,0,0,0,0
67,56,113.14175,23.05225,桂城街道,0,0,0,0,0
67,57,113.14175,23.05675,桂城街道,0,0,0,0,0
67,58,113.14175,23.06125,桂城街道,1,1,0,0,0
67,59,113.14175,23.06575,桂城街道,1,1,0,0,0
67,60,113.14175,23.07025,桂城街道,0,0,0,0,0
67,61,113.14175,23.07475,大沥镇,0,0,0,0,0
67,62,113.14175,23.07925,大沥镇,0,0,0,0,0
67,63,113.14175,23.08375,大沥镇,0,0,0,0,0
67,64,113.14175,23.08825,大沥镇,0,0,0,0,0
67,65,113.14175,23.09275,大沥镇,0,0,0,0,0
67,66,113.14175,23.09725,大沥镇,0,0,0,0,0
67,67,113.14175,23.10175,大沥镇,0,0,0,0,0
67,68,113.14175,23.10625,大沥镇,0,0,0,0,0
67,69,113.14175,23.11075,大沥镇,0,0,0,0,0
67,70,113.14175,23.11525,大沥镇,0,0,0,0,0
67,71,113.14175,23.11975,大沥镇,4,0,0,4,0
67,72,113.14175,23.12425,大沥镇,1,1,0,0,0
67,73,113.14175,23.12875,大沥镇,2,2,0,0,0
67,74,113.14175,23.13325,大沥镇,1,1,0,0,0
67,75,113.14175,23.13775,大沥镇,0,0,0,0,0
67,76,113.14175,23.14225,里水镇,0,0,0,0,0
67,77,113.14175,23.14675,大沥镇,0,0,0,0,0
67,78,113.14175,23.15125,里水镇,0,0,0,0,0
67,79,113.14175,23.15575,里水镇,0,0,0,0,0
67,80,113.14175,23.16025,里水镇,0,0,0,0,0
67,81,113.14175,23.16475,里水镇,0,0,0,0,0
67,82,113.14175,23.16925,里水镇,0,0,0,0,0
67,83,113.14175,23.17375,里水镇,0,0,0,0,0
67,84,113.14175,23.17825,里水镇,0,0,0,0,0
67,85,113.14175,23.18275,里水镇,0,0,0,0,0
67,86,113.14175,23.18725,里水镇,0,0,0,0,0
67,87,113.14175,23.19175,里水镇,1,1,0,0,0
67,88,113.14175,23.19625,里水镇,0,0,0,0,0
67,89,113.14175,23.20075,里水镇,0,0,0,0,0
67,90,113.14175,23.20525,里水镇,0,0,0,0,0
67,91,113.14175,23.20975,里水镇,0,0,0,0,0
67,92,113.14175,23.21425,里水镇,0,0,0,0,0
67,93,113.14175,23.21875,里水镇,0,0,0,0,0
67,94,113.14175,23.22325,里水镇,36,31,0,4,0
67,95,113.14175,23.22775,里水镇,0,0,0,0,0
67,96,113.14175,23.23225,里水镇,0,0,0,0,0
67,97,113.14175,23.23675,里水镇,0,0,0,0,0
67,98,113.14175,23.24125,里水镇,0,0,0,0,0
67,99,113.14175,23.24575,里水镇,1,1,0,0,0
67,100,113.14175,23.25025,里水镇,0,0,0,0,0
67,101,113.14175,23.25475,里水镇,0,0,0,0,0
67,102,113.14175,23.25925,里水镇,0,0,0,0,0
67,103,113.14175,23.26375,里水镇,0,0,0,0,0
67,104,113.14175,23.26825,里水镇,0,0,0,0,0
67,105,113.14175,23.27275,里水镇,0,0,0,0,0
67,106,113.14175,23.27725,里水镇,0,0,0,0,0
67,107,113.14175,23.28175,里水镇,0,0,0,0,0
67,108,113.14175,23.28625,里水镇,0,0,0,0,0
67,109,113.14175,23.29075,里水镇,0,0,0,0,0
67,110,113.14175,23.29525,里水镇,0,0,0,0,0
67,111,113.14175,23.29975,里水镇,0,0,0,0,0
68,45,113.14625,23.00275,桂城街道,0,0,0,0,0
68,46,113.14625,23.00725,桂城街道,0,0,0,0,0
68,47,113.14625,23.01175,桂城街道,0,0,0,0,0
68,50,113.14625,23.02525,桂城街道,0,0,0,0,0
68,51,113.14625,23.02975,桂城街道,0,0,0,0,0
68,52,113.14625,23.03425,桂城街道,0,0,0,0,0
68,53,113.14625,23.03875,桂城街道,0,0,0,0,0
68,54,113.14625,23.04325,桂城街道,0,0,0,0,0
68,55,113.14625,23.04775,桂城街道,1,0,1,0,0
68,56,113.14625,23.05225,桂城街道,1,0,1,0,0
68,57,113.14625,23.05675,桂城街道,0,0,0,0,0
68,58,113.14625,23.06125,桂城街道,1,0,1,0,0
68,59,113.14625,23.06575,桂城街道,1,0,1,0,0
68,60,113.14625,23.07025,桂城街道,0,0,0,0,0
68,61,113.14625,23.07475,桂城街道,0,0,0,0,0
68,62,113.14625,23.07925,大沥镇,0,0,0,0,0
68,63,113.14625,23.08375,大沥镇,0,0,0,0,0
68,64,113.14625,23.08825,大沥镇,0,0,0,0,0
68,65,113.14625,23.09275,大沥镇,3,3,0,0,0
68,66,113.14625,23.09725,大沥镇,0,0,0,0,0
68,67,113.14625,23.10175,大沥镇,0,0,0,0,0
68,68,113.14625,23.10625,大沥镇,0,0,0,0,0
68,69,113.14625,23.11075,大沥镇,0,0,0,0,0
68,70,113.14625,23.11525,大沥镇,30,21,0,4,0
68,71,113.14625,23.11975,大沥镇,30,21,0,4,0
68,72,113.14625,23.12425,大沥镇,0,0,0,0,0
68,73,113.14625,23.12875,大沥镇,5,5,0,0,0
68,74,113.14625,23.13325,大沥镇,5,5,0,0,0
68,75,113.14625,23.13775,大沥镇,0,0,0,0,0
68,76,113.14625,23.14225,里水镇,0,0,0,0,0
68,77,113.14625,23.14675,里水镇,0,0,0,0,0
68,78,113.14625,23.15125,里水镇,0,0,0,0,0
68,79,113.14625,23.15575,里水镇,0,0,0,0,0
68,80,113.14625,23.16025,里水镇,0,0,0,0,0
68,81,113.14625,23.16475,里水镇,0,0,0,0,0
68,82,113.14625,23.16925,里水镇,0,0,0,0,0
68,83,113.14625,23.17375,里水镇,0,0,0,0,0
68,84,113.14625,23.17825,里水镇,0,0,0,0,0
68,85,113.14625,23.18275,里水镇,0,0,0,0,0
68,86,113.14625,23.18725,里水镇,0,0,0,0,0
68,87,113.14625,23.19175,里水镇,0,0,0,0,0
68,88,113.14625,23.19625,里水镇,0,0,0,0,0
68,89,113.14625,23.20075,里水镇,0,0,0,0,0
68,90,113.14625,23.20525,里水镇,0,0,0,0,0
68,91,113.14625,23.20975,里水镇,0,0,0,0,0
68,92,113.14625,23.21425,里水镇,0,0,0,0,0
68,93,113.14625,23.21875,里水镇,0,0,0,0,0
68,94,113.14625,23.22325,里水镇,0,0,0,0,0
68,95,113.14625,23.22775,里水镇,0,0,0,0,0
68,96,113.14625,23.23225,里水镇,1,1,0,0,0
68,97,113.14625,23.23675,里水镇,1,1,0,0,0
68,98,113.14625,23.24125,里水镇,0,0,0,0,0
68,99,113.14625,23.24575,里水镇,0,0,0,0,0
68,100,113.14625,23.25025,里水镇,0,0,0,0,0
68,101,113.14625,23.25475,里水镇,0,0,0,0,0
68,102,113.14625,23.25925,里水镇,0,0,0,0,0
68,103,113.14625,23.26375,里水镇,0,0,0,0,0
68,104,113.14625,23.26825,里水镇,0,0,0,0,0
68,105,113.14625,23.27275,里水镇,0,0,0,0,0
68,106,113.14625,23.27725,里水镇,0,0,0,0,0
68,107,113.14625,23.28175,里水镇,0,0,0,0,0
68,108,113.14625,23.28625,里水镇,0,0,0,0,0
68,109,113.14625,23.29075,未标注,0,0,0,0,0
68,110,113.14625,23.29525,未标注,0,0,0,0,0
68,111,113.14625,23.29975,里水镇,0,0,0,0,0
69,44,113.15075,22.99825,未标注,0,0,0,0,0
69,45,113.15075,23.00275,桂城街道,0,0,0,0,0
69,46,113.15075,23.00725,桂城街道,0,0,0,0,0
69,47,113.15075,23.01175,桂城街道,0,0,0,0,0
69,49,113.15075,23.02075,桂城街道,0,0,0,0,0
69,50,113.15075,23.02525,未标注,1,0,0,0,0
69,51,113.15075,23.02975,桂城街道,3,1,0,0,0
69,52,113.15075,23.03425,桂城街道,0,0,0,0,0
69,53,113.15075,23.03875,桂城街道,0,0,0,0,0
69,54,113.15075,23.04325,桂城街道,0,0,0,0,0
69,55,113.15075,23.04775,桂城街道,0,0,0,0,0
69,56,113.15075,23.05225,桂城街道,0,0,0,0,0
69,57,113.15075,23.05675,桂城街道,0,0,0,0,0
69,58,113.15075,23.06125,桂城街道,1,0,1,0,0
69,59,113.15075,23.06575,桂城街道,1,0,1,0,0
69,60,113.15075,23.07025,桂城街道,0,0,0,0,0
69,61,113.15075,23.07475,桂城街道,0,0,0,0,0
69,62,113.15075,23.07925,大沥镇,0,0,0,0,0
69,63,113.15075,23.08375,大沥镇,0,0,0,0,0
69,64,113.15075,23.08825,大沥镇,1,1,0,0,0
69,65,113.15075,23.09275,大沥镇,3,3,0,0,0
69,66,113.15075,23.09725,大沥镇,0,0,0,0,0
69,67,113.15075,23.10175,大沥镇,0,0,0,0,0
69,68,113.15075,23.10625,大沥镇,0,0,0,0,0
69,69,113.15075,23.11075,大沥镇,0,0,0,0,0
69,70,113.15075,23.11525,大沥镇,0,0,0,0,0
69,71,113.15075,23.11975,大沥镇,2,1,0,0,0
69,72,113.15075,23.12425,大沥镇,0,0,0,0,0
69,73,113.15075,23.12875,大沥镇,0,0,0,0,0
69,74,113.15075,23.13325,大沥镇,1,1,0,0,0
69,75,113.15075,23.13775,里水镇,1,1,0,0,0
69,76,113.15075,23.14225,里水镇,0,0,0,0,0
69,77,113.15075,23.14675,里水镇,0,0,0,0,0
69,78,113.15075,23.15125,里水镇,0,0,0,0,0
69,79,113.15075,23.15575,里水镇,0,0,0,0,0
69,80,113.15075,23.16025,里水镇,0,0,0,0,0
69,81,113.15075,23.16475,里水镇,0,0,0,0,0
69,82,113.15075,23.16925,里水镇,0,0,0,0,0
69,83,113.15075,23.17375,里水镇,0,0,0,0,0
69,84,113.15075,23.17825,里水镇,0,0,0,0,0
69,85,113.15075,23.18275,里水镇,0,0,0,0,0
69,86,113.15075,23.18725,里水镇,0,0,0,0,0
69,87,113.15075,23.19175,里水镇,0,0,0,0,0
69,88,113.15075,23.19625,里水镇,0,0,0,0,0
69,89,113.15075,23.20075,里水镇,0,0,0,0,0
69,90,113.15075,23.20525,里水镇,0,0,0,0,0
69,91,113.15075,23.20975,里水镇,0,0,0,0,0
69,92,113.15075,23.21425,里水镇,0,0,0,0,0
69,93,113.15075,23.21875,里水镇,0,0,0,0,0
69,94,113.15075,23.22325,里水镇,0,0,0,0,0
69,95,113.15075,23.22775,里水镇,0,0,0,0,0
69,96,113.15075,23.23225,里水镇,0,0,0,0,0
69,97,113.15075,23.23675,里水镇,0,0,0,0,0
69,98,113.15075,23.24125,里水镇,0,0,0,0,0
69,99,113.15075,23.24575,里水镇,0,0,0,0,0
69,100,113.15075,23.25025,里水镇,0,0,0,0,0
69,101,113.15075,23.25475,里水镇,0,0,0,0,0
69,102,113.15075,23.25925,里水镇,0,0,0,0,0
69,103,113.15075,23.26375,里水镇,0,0,0,0,0
69,104,113.15075,23.26825,里水镇,0,0,0,0,0
69,105,113.15075,23.27275,里水镇,0,0,0,0,0
69,106,113.15075,23.27725,里水镇,0,0,0,0,0
69,107,113.15075,23.28175,里水镇,0,0,0,0,0
69,108,113.15075,23.28625,里水镇,0,0,0,0,0
70,44,113.15525,22.99825,未标注,0,0,0,0,0
70,45,113.15525,23.00275,桂城街道,0,0,0,0,0
70,46,113.15525,23.00725,桂城街道,0,0,0,0,0
70,47,113.15525,23.01175,桂城街道,0,0,0,0,0
70,48,113.15525,23.01625,桂城街道,0,0,0,0,0
70,50,113.15525,23.02525,桂城街道,1,0,0,0,0
70,51,113.15525,23.02975,桂城街道,3,1,0,0,0
70,52,113.15525,23.03425,桂城街道,0,0,0,0,0
70,53,113.15525,23.03875,桂城街道,0,0,0,0,0
70,54,113.15525,23.04325,桂城街道,16,10,0,4,0
70,55,113.15525,23.04775,桂城街道,4,0,0,4,0
70,56,113.15525,23.05225,桂城街道,0,0,0,0,0
70,57,113.15525,23.05675,桂城街道,0,0,0,0,0
70,58,113.15525,23.06125,桂城街道,0,0,0,0,0
70,59,113.15525,23.06575,桂城街道,0,0,0,0,0
70,60,113.15525,23.07025,桂城街道,0,0,0,0,0
70,61,113.15525,23.07475,桂城街道,0,0,0,0,0
70,62,113.15525,23.07925,大沥镇,0,0,0,0,0
70,63,113.15525,23.08375,大沥镇,0,0,0,0,0
70,64,113.15525,23.08825,大沥镇,1,1,0,0,0
70,65,113.15525,23.09275,大沥镇,1,1,0,0,0
70,66,113.15525,23.09725,大沥镇,0,0,0,0,0
70,67,113.15525,23.10175,大沥镇,0,0,0,0,0
70,68,113.15525,23.10625,大沥镇,0,0,0,0,0
70,69,113.15525,23.11075,大沥镇,0,0,0,0,0
70,70,113.15525,23.11525,大沥镇,0,0,0,0,0
70,71,113.15525,23.11975,大沥镇,7,3,0,1,0
70,72,113.15525,23.12425,大沥镇,0,0,0,0,0
